True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
3,3,0.01214325596173982,0.05405328757793288,0.034402941300753484,0.7793722461778397,0.120028268981734,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.008842450860841095,0.045933419732538006,0.05505129078328923,0.7717140668800573,0.1184587717432746,3,0.0,0.0,0.0,1.0,0.0
0,0,0.6165774764919255,0.09021641666761623,0.12340461243453268,0.009473402862865805,0.1603280915430598,0,1.0,0.0,0.0,0.0,0.0,0,0.58,0.05,0.21,0.0,0.16,0,0.6551748314367936,0.060591045503128625,0.1540844701799077,0.012022365186687091,0.11812728769348334,0,0.8,0.0,0.2,0.0,0.0
2,0,0.5337795925680664,0.025533313598593597,0.3407366926803234,0.018190204641450956,0.08176019651156571,0,1.0,0.0,0.0,0.0,0.0,0,0.63,0.01,0.29,0.0,0.07,0,0.47803174431245793,0.01677147304389274,0.400045744510799,0.017929107591308342,0.08722193054154236,0,0.6,0.0,0.2,0.0,0.2
3,3,0.09427576712779423,0.055527294725325124,0.13096721324724364,0.5599538991896907,0.15927582570994628,3,0.0,0.0,0.0,1.0,0.0,3,0.01,0.01,0.05,0.82,0.11,3,0.09379424101447453,0.05138070948315725,0.1641538830708013,0.5205720922061212,0.17009907422544593,3,0.0,0.0,0.0,0.8,0.2
4,1,0.20636754374177713,0.2817337960857478,0.20260225839200358,0.12885773315064017,0.18043866862983127,3,0.0,0.0,0.0,1.0,0.0,1,0.24,0.31,0.09,0.16,0.2,1,0.22744379946235288,0.32327021717310866,0.16717937801106114,0.1003782892353729,0.1817283161181043,1,0.2,0.4,0.2,0.0,0.2
4,3,0.040245064913976336,0.0909465917620648,0.10561678559772528,0.4022810796201456,0.36091047810608806,3,0.0,0.0,0.0,1.0,0.0,4,0.0,0.04,0.08,0.23,0.65,4,0.03357202271084144,0.06640963143809551,0.11233376053787938,0.3886004530703894,0.3990841322427942,4,0.0,0.0,0.2,0.2,0.6
3,1,0.03038016406902825,0.4545642251050866,0.09175994358737465,0.16739350649815404,0.25590216074035643,1,0.0,1.0,0.0,0.0,0.0,1,0.01,0.85,0.03,0.02,0.09,1,0.01816556735771609,0.4856328388695062,0.11674833372172187,0.13459194320182022,0.24486131684923565,1,0.0,0.6,0.0,0.2,0.2
1,1,0.013369973561950126,0.6662695564932818,0.06912281733373665,0.14750079108681963,0.10373686152421178,1,0.0,1.0,0.0,0.0,0.0,1,0.02,0.81,0.06,0.04,0.07,1,0.009052518819269986,0.7478060748393007,0.07471987470084814,0.09512676150367848,0.0732947701369031,1,0.2,0.8,0.0,0.0,0.0
3,3,0.013995105649024717,0.04571746356931832,0.03064048002020497,0.8212669086845117,0.08838004207694039,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.010175216263515087,0.03945033021470957,0.049039678915038055,0.8177316360208555,0.08360313858588166,3,0.0,0.0,0.0,1.0,0.0
1,1,0.020284383665355697,0.602490287263179,0.04767470988257944,0.06198499265259127,0.2675656265362946,1,0.0,1.0,0.0,0.0,0.0,1,0.01,0.65,0.01,0.02,0.31,1,0.011668902677673613,0.6437757133238822,0.048545730434778174,0.043132504758422445,0.25287714880524337,1,0.0,0.8,0.0,0.0,0.2
