True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
1,1,0.018806241130235168,0.4465835774151442,0.06701189596319677,0.23221202871074165,0.23538625678068234,1,0.0,1.0,0.0,0.0,0.0,1,0.02,0.47,0.01,0.18,0.32,1,0.00950028433450162,0.5402814547086269,0.08479947223565508,0.18010204797303078,0.1853167407481855,1,0.0,0.4,0.0,0.4,0.2
3,3,0.006617855659971831,0.052748889630951395,0.0216725399976927,0.8244239683354128,0.09453674637597122,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.01,0.0,0.92,0.07,3,0.0028139917735206252,0.02890115379599497,0.03059756954868739,0.8753989450208252,0.06228833986097173,3,0.0,0.0,0.0,1.0,0.0
3,3,0.0075161852239896566,0.03480534652865827,0.014704283270043928,0.8305570333451519,0.11241715163215629,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.89,0.11,3,0.002745410444142205,0.017980773223001293,0.02344402445307627,0.8839395822180279,0.07189020966175234,3,0.0,0.0,0.0,0.8,0.2
1,4,0.042074454400387484,0.30905240091730174,0.09802514038537277,0.08603118268018493,0.46481682161675303,1,0.0,1.0,0.0,0.0,0.0,1,0.05,0.49,0.11,0.14,0.21,4,0.043340466094046355,0.2872536111430958,0.1168335444051514,0.08263106750217185,0.4699413108555348,1,0.0,0.6,0.2,0.2,0.0
0,0,0.3544424849316948,0.13150938445567564,0.33406049121618014,0.05317499538463681,0.12681264401181258,0,1.0,0.0,0.0,0.0,0.0,0,0.62,0.1,0.21,0.03,0.04,0,0.3857020598533279,0.11268545373976208,0.3154219809465574,0.043177765912393334,0.14301273954795962,0,0.4,0.0,0.4,0.0,0.2
0,0,0.7735308864970395,0.0031478416074148066,0.22146286879523835,0.0005690601190162768,0.0012893429812910453,2,0.0,0.0,1.0,0.0,0.0,0,0.84,0.0,0.14,0.0,0.02,0,0.8012430193649966,0.0017559802748790979,0.1925459038618716,0.0004821643332227715,0.003972932165029797,0,0.8,0.0,0.2,0.0,0.0
3,3,0.0029815555539057046,0.049917172489554275,0.014875915990119682,0.8957380494577544,0.03648730650866607,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.01,0.0,0.99,0.0,3,0.001488737588057604,0.035357985956602916,0.024751645408575475,0.9168692119801659,0.02153241906659778,3,0.0,0.0,0.0,1.0,0.0
4,4,0.0255013543551529,0.2778075210380747,0.036372878244354846,0.22075141643078622,0.4395668299316313,1,0.0,1.0,0.0,0.0,0.0,4,0.01,0.13,0.02,0.25,0.59,4,0.013589622126579376,0.2672486924333166,0.06250988008424911,0.21847506105881231,0.43817674429704273,3,0.0,0.2,0.0,0.4,0.4
1,1,0.014922095417916548,0.4026471418851032,0.07221724165874317,0.3471434032875637,0.16307011775067337,1,0.0,1.0,0.0,0.0,0.0,1,0.0,0.72,0.06,0.16,0.06,1,0.007748986508437887,0.4431398773108854,0.07957685336335059,0.32018347168352007,0.14935081113380602,1,0.0,0.8,0.2,0.0,0.0
0,2,0.21095635856197992,0.15410054717402014,0.32663054219520066,0.13124925034857735,0.17706330172022205,2,0.0,0.0,1.0,0.0,0.0,2,0.36,0.17,0.37,0.04,0.06,2,0.2137723653251907,0.15478258438425446,0.303835467605707,0.11911799561533033,0.20849158706951754,1,0.2,0.4,0.4,0.0,0.0
