True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
1,1,0.018331640256668655,0.4519411005794539,0.057705145972968844,0.22652355257065396,0.24549856062025469,4,0.0,0.0,0.0,0.0,1.0,1,0.01,0.48,0.04,0.18,0.29,1,0.006239354477048355,0.5851267425031008,0.05976958146405485,0.1524978756737785,0.1963664458820176,1,0.0,0.6,0.0,0.2,0.2
3,3,0.015932590086385822,0.05726009993346002,0.03941760084267738,0.8013568442180251,0.08603286491945167,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.99,0.01,3,0.004514392099715324,0.03438222279443364,0.036422026460299475,0.8602857325043362,0.06439562614121573,3,0.0,0.0,0.0,1.0,0.0
3,3,0.013647451177628039,0.045272118204548115,0.025283467102063615,0.8103144466400725,0.10548251687568767,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.01,0.0,0.97,0.02,3,0.0030737059417554674,0.02811593526654955,0.024525529739598144,0.8649155380869612,0.07936929096513573,3,0.0,0.0,0.0,0.8,0.2
1,4,0.0385248038063383,0.32656992486149206,0.09231574127484285,0.08551023670957597,0.4570792933477508,2,0.0,0.0,1.0,0.0,0.0,1,0.0,0.59,0.06,0.11,0.24,4,0.0365906009542346,0.29628107295653633,0.10198218240531096,0.07171061265169754,0.49343553103222026,1,0.0,0.8,0.2,0.0,0.0
0,0,0.3568183846780689,0.12226354863516427,0.3210372286976521,0.0633424640031144,0.1365383739860005,0,1.0,0.0,0.0,0.0,0.0,0,0.54,0.11,0.22,0.01,0.12,0,0.3810283571381352,0.11072341847014029,0.32077459337279185,0.050662481442837005,0.1368111495760956,0,0.4,0.0,0.4,0.0,0.2
0,0,0.7619006812462673,0.002983779900198712,0.23242177307213507,0.001308020402668932,0.0013857453787299442,0,1.0,0.0,0.0,0.0,0.0,0,0.85,0.0,0.14,0.0,0.01,0,0.7897047208369244,0.0013556975692204996,0.2051925336879698,0.0006533664521468699,0.003093681453738177,0,0.8,0.0,0.2,0.0,0.0
3,3,0.00628479340772083,0.061645355110545336,0.02559584890744441,0.8702932237349856,0.03618077883930387,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.03,0.01,0.96,0.0,3,0.001616309201976192,0.042508192378459694,0.024919393742721688,0.9065139010069866,0.024442203669855864,3,0.0,0.0,0.0,1.0,0.0
4,4,0.029448443686715613,0.3305164916438973,0.041735072741023976,0.17989544587224632,0.41840454605611677,4,0.0,0.0,0.0,0.0,1.0,4,0.03,0.17,0.01,0.14,0.65,1,0.010003166409371387,0.39279478258697087,0.05310072998270287,0.1437389128898705,0.40036240813108437,1,0.0,0.4,0.0,0.2,0.4
1,1,0.013154312924809768,0.4128320600968085,0.06438032093368504,0.35936229690003296,0.15027100914466368,1,0.0,1.0,0.0,0.0,0.0,1,0.0,0.68,0.03,0.18,0.11,1,0.005247151536943335,0.49674883590977276,0.0576887189810093,0.30117955066609525,0.13913574290617944,1,0.0,0.8,0.2,0.0,0.0
0,2,0.205510620342212,0.14861208625094036,0.31024622620328984,0.1531230423628328,0.182508024840725,0,1.0,0.0,0.0,0.0,0.0,0,0.35,0.2,0.33,0.06,0.06,2,0.2011278061285256,0.14744453589779213,0.3054784696922784,0.1468572459416982,0.1990919423397056,0,0.4,0.4,0.2,0.0,0.0
4,1,0.03509688761714697,0.5061852866110936,0.17236703986038812,0.08851897989401435,0.19783180601735695,3,0.0,0.0,0.0,1.0,0.0,1,0.02,0.51,0.13,0.17,0.17,1,0.023723182592041595,0.5321123178542655,0.16243653492434712,0.07280406923111231,0.20892389539823344,1,0.0,0.6,0.2,0.2,0.0
2,0,0.6658074273246105,0.00021701637155707002,0.33340798462356924,0.0005373979320396693,3.017374822363904e-05,2,0.0,0.0,1.0,0.0,0.0,0,0.55,0.0,0.45,0.0,0.0,0,0.690061200355925,5.795842036826437e-05,0.30961441129095996,5.8213697350621645e-05,0.00020821623539631263,2,0.4,0.0,0.6,0.0,0.0
0,0,0.552871198313592,0.09400929746246836,0.1527650935440113,0.011248927812776907,0.1891054828671513,0,1.0,0.0,0.0,0.0,0.0,0,0.67,0.04,0.14,0.01,0.14,0,0.6404214171625814,0.06238497346734486,0.17623713580672717,0.00895619821530346,0.11200027534804302,0,0.8,0.0,0.0,0.0,0.2
1,1,0.0789876118108996,0.4144596859014393,0.29705900904739296,0.09810384057960127,0.11138985266066684,3,0.0,0.0,0.0,1.0,0.0,1,0.0,0.5,0.28,0.05,0.17,1,0.06116054400126692,0.4185308044429475,0.300116047990013,0.08915610724008408,0.13103649632568895,2,0.0,0.4,0.6,0.0,0.0
4,4,2.7888586822302692e-06,0.08275512088822978,0.0005360411431520753,0.0037505750244741193,0.9129554740854618,3,0.0,0.0,0.0,1.0,0.0,4,0.01,0.25,0.14,0.09,0.51,4,8.798679629370064e-05,0.08114997387086846,0.0017699255405767644,0.0020095419914947905,0.9149825718007665,1,0.0,0.6,0.0,0.0,0.4
4,3,0.08410473440937274,0.13350990585978825,0.3395553156311395,0.3569947281221335,0.08583531597756612,1,0.0,1.0,0.0,0.0,0.0,2,0.06,0.21,0.41,0.15,0.17,2,0.04804837914697458,0.12085631024793875,0.40915971633074427,0.30137944852928583,0.12055614574505616,2,0.2,0.2,0.4,0.0,0.2
2,0,0.5142202941478372,0.028615947728906528,0.3705897206204053,0.059708868807276744,0.026865168695574326,0,1.0,0.0,0.0,0.0,0.0,0,0.67,0.0,0.33,0.0,0.0,0,0.49462215967407397,0.02241750132760916,0.4049870721321175,0.037435778298629145,0.040537488567570376,2,0.4,0.0,0.6,0.0,0.0
1,1,0.0519118216512759,0.39417203486603775,0.1707031670868172,0.14070583569485753,0.24250714070101156,1,0.0,1.0,0.0,0.0,0.0,1,0.01,0.67,0.1,0.12,0.1,1,0.032362624807423496,0.41232909260911904,0.16816401781599663,0.11996785307388526,0.26717641169357564,2,0.0,0.2,0.4,0.2,0.2
2,0,0.5272568599792687,0.03110962481391071,0.3573425032730677,0.022737280875221443,0.06155373105853134,0,1.0,0.0,0.0,0.0,0.0,0,0.65,0.0,0.26,0.0,0.09,0,0.4870767418565453,0.020830596231328238,0.42076690219292767,0.015353465563504833,0.05597229415569374,0,0.6,0.0,0.2,0.0,0.2
1,4,0.020370336803186364,0.3168628736837051,0.08617200337182468,0.17546556318372747,0.4011292229575564,2,0.0,0.0,1.0,0.0,0.0,1,0.0,0.45,0.07,0.1,0.38,4,0.010575522365658759,0.29768385725740415,0.0987094375430953,0.13977192283870565,0.4532592599951357,1,0.0,0.4,0.2,0.0,0.4
4,3,0.03584112434701865,0.17077168186300098,0.10406530086267066,0.35376501289950535,0.33555688002780437,1,0.0,1.0,0.0,0.0,0.0,4,0.0,0.13,0.06,0.19,0.62,4,0.015689831190558157,0.1405451713722583,0.12335872753831606,0.33855511896943563,0.3818511509294317,4,0.0,0.0,0.2,0.2,0.6
2,4,0.06503180875822233,0.23086721260883916,0.16883832375698973,0.1323755491533064,0.4028871057226423,3,0.0,0.0,0.0,1.0,0.0,1,0.09,0.33,0.24,0.16,0.18,4,0.09559306110522789,0.20638158120129507,0.1658709494717533,0.13112894541753342,0.40102546280419005,1,0.0,0.8,0.2,0.0,0.0
4,4,0.0007368213370192356,0.27169098418502513,0.019816212547892856,0.20776492406344355,0.4999910578666192,4,0.0,0.0,0.0,0.0,1.0,4,0.0,0.21,0.0,0.24,0.55,4,0.0010406799112685926,0.21872747837471979,0.0259622706337812,0.14689671900851078,0.6073728520717198,1,0.0,0.4,0.0,0.2,0.4
0,2,0.48480964645943386,0.0028744891977400783,0.5015707779700282,0.009688428455338337,0.001056657917459359,0,1.0,0.0,0.0,0.0,0.0,0,0.52,0.0,0.48,0.0,0.0,2,0.47533052763948164,0.0013633260049237526,0.5175429250042743,0.0023697166541102386,0.0033935046972099234,0,0.6,0.0,0.4,0.0,0.0
2,2,0.26455689182310826,0.03532889552731771,0.5408009065237167,0.13288002478680233,0.026433281339054922,2,0.0,0.0,1.0,0.0,0.0,2,0.14,0.03,0.59,0.07,0.17,2,0.2531649409228314,0.033238033839779774,0.571868039770155,0.08811877988743641,0.053610205579797274,0,0.6,0.0,0.2,0.0,0.2
0,0,0.6931152353208226,0.034319022277366606,0.25326730998704305,0.0032133976702430978,0.01608503474452469,0,1.0,0.0,0.0,0.0,0.0,0,0.58,0.01,0.37,0.0,0.04,0,0.7119644484420948,0.017153025047375328,0.25401094356760173,0.0020850297057002317,0.014786553237227985,0,0.8,0.0,0.2,0.0,0.0
2,2,0.28141964691398663,0.07079517399998041,0.4330821071860937,0.10586544955382095,0.10883762234611842,2,0.0,0.0,1.0,0.0,0.0,2,0.16,0.08,0.67,0.03,0.06,2,0.25978365012455157,0.05949106806116439,0.4876877640085627,0.08719083927708425,0.10584667852863694,2,0.0,0.0,1.0,0.0,0.0
3,3,0.10055884633846865,0.13300405398855192,0.22097960954073784,0.4519867795328307,0.09347071059941076,2,0.0,0.0,1.0,0.0,0.0,3,0.13,0.15,0.16,0.51,0.05,3,0.050173420531822284,0.13337787841488286,0.2467375026869294,0.46059838135504705,0.10911281701131846,3,0.2,0.0,0.2,0.6,0.0
2,2,0.16711205455118025,0.0971043023998881,0.32562079665422994,0.31436904071966826,0.09579380567503343,1,0.0,1.0,0.0,0.0,0.0,2,0.11,0.03,0.62,0.17,0.07,2,0.13033797782275008,0.08984364471490627,0.3567263136146838,0.31016293630621594,0.11292912754144409,2,0.2,0.0,0.8,0.0,0.0
0,0,0.7045820480886515,0.011666742030974892,0.27151305397316977,0.006851418030989582,0.005386737876214055,0,1.0,0.0,0.0,0.0,0.0,0,0.7,0.0,0.3,0.0,0.0,0,0.6968865728824981,0.006735864581722589,0.28428080269297795,0.0037882613350293374,0.008308498507772304,2,0.4,0.0,0.6,0.0,0.0
