True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
3,3,0.028415773521300734,0.06983877143823303,0.10076245733263138,0.6228556913816555,0.1781273063261793,4,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.05,0.39,0.56,3,0.016727059037761102,0.04218443638143876,0.07429439302537645,0.6719694734832792,0.19482463807214473,4,0.0,0.0,0.0,0.4,0.6
2,2,0.1685078107541044,0.08628767794282041,0.44786348569823614,0.20944455991156818,0.08789646569327078,2,0.0,0.0,1.0,0.0,0.0,2,0.05,0.01,0.75,0.07,0.12,2,0.15338432166234267,0.06157981804809549,0.5052538144250022,0.15175428182832493,0.1280277640362348,2,0.2,0.0,0.8,0.0,0.0
4,4,0.10686160048994019,0.1880232978180118,0.1906386048742132,0.23483531902158966,0.2796411777962452,2,0.0,0.0,1.0,0.0,0.0,1,0.06,0.34,0.08,0.31,0.21,4,0.0756305015466097,0.16722210917518912,0.1934392016895813,0.22495496988788535,0.33875321770073463,3,0.0,0.4,0.0,0.6,0.0
0,0,0.3169234453743324,0.3055102637905086,0.15585708862156422,0.013825081006898216,0.2078841212066966,1,0.0,1.0,0.0,0.0,0.0,1,0.22,0.37,0.16,0.04,0.21,0,0.33106566251386377,0.3209296405422582,0.14063474624790526,0.01220067950279783,0.1951692711931747,0,0.4,0.4,0.0,0.0,0.2
1,1,0.012489331582237263,0.6557749456904614,0.12544940099636187,0.10345494311243393,0.10283137861850564,1,0.0,1.0,0.0,0.0,0.0,1,0.04,0.79,0.03,0.09,0.05,1,0.0065306696538329975,0.7756805649678729,0.08312153478868702,0.06174147099804828,0.07292575959155895,1,0.0,1.0,0.0,0.0,0.0
3,3,0.0005178449501981254,0.033684120766138505,0.0053244537691086264,0.9330033529182445,0.027470227596310275,3,0.0,0.0,0.0,1.0,0.0,3,0.02,0.12,0.01,0.73,0.12,3,0.0001964381786553378,0.022674725539261868,0.0035154360135684665,0.9622714184921521,0.01134198177636209,3,0.0,0.0,0.0,1.0,0.0
3,3,0.11128251224316595,0.1328250618713941,0.25967237373205687,0.3296276348026137,0.16659241735076946,3,0.0,0.0,0.0,1.0,0.0,3,0.16,0.07,0.13,0.46,0.18,3,0.09207410438828717,0.11396366441339491,0.2404558945717195,0.3537438196881303,0.19976251693846808,2,0.2,0.0,0.4,0.4,0.0
1,1,0.011002478679345205,0.3832973250573785,0.1370958518420576,0.15031676149039844,0.31828758293082016,1,0.0,1.0,0.0,0.0,0.0,1,0.0,0.39,0.1,0.17,0.34,1,0.008327958128856736,0.39029771947305103,0.14769191964438128,0.1088308969463323,0.3448515058073787,1,0.0,0.6,0.0,0.2,0.2
2,0,0.6218839428617255,0.053747026751493406,0.23209432005954797,0.0211125979808119,0.07116211234642103,2,0.0,0.0,1.0,0.0,0.0,0,0.75,0.0,0.24,0.0,0.01,0,0.596496257951727,0.030175040260175826,0.28766173914916765,0.012732180155810695,0.072934782483119,0,0.6,0.0,0.2,0.0,0.2
1,1,0.0045985312796669505,0.4357057142433324,0.05249144859217962,0.12922773667059925,0.37797656921422185,4,0.0,0.0,0.0,0.0,1.0,1,0.0,0.41,0.03,0.16,0.4,1,0.0026745089201028645,0.463804045488501,0.04074815862922349,0.10284590652758163,0.389927380434591,1,0.0,0.4,0.0,0.2,0.4
