True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.009843144,0.014685249,0.020362765,0.9389188,0.016189972
2,2,0.4442701,0.013982412,0.51615375,0.012978801,0.012614952
4,4,0.034217928,0.042450745,0.12364507,0.1105925,0.68909377
0,1,0.039843284,0.76943994,0.045180365,0.013422028,0.13211434
1,1,0.015957505,0.92195636,0.01993754,0.016032241,0.026116299
3,3,0.008886358,0.015067728,0.011788038,0.9469019,0.017355965
3,3,0.0057815923,0.03029398,0.01658422,0.91005033,0.03728992
1,2,0.27684554,0.1280433,0.5312254,0.032667227,0.031218553
2,0,0.572413,0.020943005,0.38230073,0.009255407,0.015087804
1,4,0.015687041,0.20474489,0.027565299,0.03249085,0.7195119
1,2,0.20191742,0.16769184,0.32138306,0.018915268,0.29009244
2,2,0.1776653,0.018707719,0.7347478,0.026158147,0.04272098
1,1,0.16315718,0.53175294,0.20738941,0.025460586,0.072239816
3,3,0.009112121,0.01483365,0.02231345,0.91732603,0.036414765
4,4,0.010758045,0.023664318,0.019313512,0.021672241,0.9245919
2,4,0.22455636,0.22319163,0.18835759,0.028879566,0.33501485
3,3,0.016013058,0.027383965,0.038844086,0.850304,0.06745494
1,2,0.16099331,0.19617513,0.3070845,0.052969452,0.28277764
3,3,0.014220668,0.041411504,0.035964582,0.8103902,0.098013006
1,1,0.015913961,0.9350859,0.013985756,0.01135544,0.023658926
1,1,0.028904483,0.925476,0.022198522,0.011814749,0.011606205
2,0,0.6267665,0.011118377,0.34096783,0.008472244,0.012674967
2,2,0.3373841,0.02676264,0.6005418,0.012945334,0.02236612
1,1,0.025467092,0.9194581,0.022931756,0.010634749,0.021508355
0,0,0.5383179,0.02267069,0.41651696,0.012462645,0.010031766
3,3,0.0070729866,0.011347926,0.014345279,0.94545805,0.021775719
1,1,0.017788986,0.9175806,0.019401796,0.013790249,0.031438354
1,1,0.015142685,0.92712384,0.016870618,0.012924129,0.027938837
0,0,0.5194092,0.032095574,0.33769667,0.025626099,0.085172415
3,3,0.0058374307,0.013218266,0.017764347,0.9317328,0.03144724
4,4,0.036645163,0.13683957,0.044897843,0.030033963,0.7515834
3,3,0.0080897845,0.027534558,0.013125077,0.9356684,0.015582141
2,2,0.1369793,0.032392234,0.65676993,0.057315584,0.11654293
4,4,0.023626842,0.03184815,0.05789171,0.067133896,0.8194995
0,0,0.3750666,0.2030645,0.36651742,0.023104694,0.032246754
2,2,0.24408951,0.11887445,0.5897858,0.010174717,0.037075505
1,1,0.017291347,0.9320488,0.01597911,0.012438883,0.022241825
4,4,0.020208802,0.02173852,0.046323773,0.037605938,0.8741229
0,0,0.58529425,0.045688048,0.34738946,0.009991683,0.011636579
4,4,0.039621342,0.23579477,0.16096166,0.035902996,0.52771926
3,3,0.008158357,0.011671812,0.016607296,0.94332105,0.02024154
0,0,0.52206653,0.016104331,0.43465528,0.008815487,0.018358389
2,0,0.348512,0.25534025,0.25780377,0.027776513,0.110567525
0,0,0.6540025,0.0300067,0.28741908,0.010112854,0.018458892
2,2,0.13018833,0.032539256,0.77989924,0.030421289,0.026951864
0,0,0.5713187,0.024829853,0.3327806,0.012369487,0.05870136
2,2,0.08834982,0.027372055,0.57617193,0.19591358,0.112192616
2,2,0.17987162,0.015527828,0.68320423,0.03033748,0.091058806
0,0,0.67826414,0.022575544,0.27647984,0.010034016,0.0126465
4,4,0.01570212,0.026136128,0.045246292,0.024112014,0.88880336
0,0,0.6468375,0.022256412,0.300602,0.014294276,0.016009849
3,3,0.008176512,0.009285812,0.025676455,0.93954057,0.01732067
0,2,0.4642023,0.023804128,0.49162695,0.008998907,0.011367693
3,3,0.007791391,0.011706872,0.016357731,0.9514865,0.012657405
4,4,0.042245544,0.13762729,0.08998455,0.053822216,0.67632043
2,2,0.38672933,0.020409245,0.55791944,0.012319559,0.022622392
1,1,0.01885646,0.77816594,0.028277624,0.029630521,0.14506942
1,1,0.065522544,0.6964332,0.121536165,0.020280644,0.096227504
4,4,0.011450736,0.017817833,0.02966662,0.029211959,0.9118529
3,3,0.006926356,0.009518565,0.013943391,0.9512857,0.018325986
4,4,0.0152808605,0.014227824,0.027111098,0.020020777,0.92335945
4,4,0.021978086,0.29652876,0.0377636,0.034785245,0.6089443
0,0,0.7534972,0.025733523,0.19138215,0.009528531,0.019858614
2,2,0.24937782,0.018079845,0.6470065,0.017922718,0.06761306
2,1,0.034190033,0.9093637,0.031385645,0.011950454,0.0131102055
4,1,0.104122564,0.4923672,0.14167412,0.035146963,0.22668912
1,2,0.18647413,0.2643448,0.2863022,0.034984674,0.22789413
0,0,0.7343893,0.017642915,0.22355232,0.01103936,0.013376117
4,2,0.2981077,0.036221683,0.32452404,0.036197457,0.30494902
3,3,0.0072493064,0.021983627,0.01370088,0.94102156,0.016044615
4,4,0.014215226,0.016906342,0.029432984,0.019959314,0.9194861
3,3,0.008722453,0.015590824,0.022256676,0.9139293,0.039500784
0,2,0.31734532,0.01771945,0.54621106,0.04242574,0.076298386
0,0,0.53714377,0.028312925,0.4054147,0.015082193,0.014046463
4,4,0.018227873,0.019860862,0.047887724,0.14827594,0.7657476
