True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.0077215983,0.011892001,0.018567331,0.9461995,0.015619543
1,1,0.017149601,0.92942655,0.02134588,0.011774666,0.020303363
3,3,0.0083265,0.023164611,0.034660254,0.9128117,0.021036992
1,4,0.03210507,0.121962756,0.23843561,0.08643513,0.5210615
1,1,0.020018023,0.9361478,0.016324878,0.0092603,0.018249026
1,1,0.017074732,0.94221467,0.013456163,0.009836884,0.017417537
3,3,0.007854348,0.012605462,0.017066302,0.94945943,0.013014455
1,1,0.013245303,0.9238779,0.018168679,0.012336423,0.032371677
4,4,0.016060052,0.01426572,0.023116937,0.026746554,0.91981065
2,0,0.5820856,0.022381702,0.35297075,0.017149858,0.025412071
1,1,0.029398784,0.5383294,0.03484303,0.028825775,0.36860293
0,1,0.289113,0.39169094,0.25223514,0.023803383,0.04315762
1,1,0.016042775,0.92504656,0.016112262,0.012261936,0.030536516
2,0,0.56247765,0.01815241,0.3917005,0.01303427,0.014635127
4,4,0.014415607,0.017074768,0.030551288,0.026184501,0.9117738
4,4,0.044408657,0.01756182,0.09817733,0.020065479,0.8197867
4,4,0.015704308,0.010598504,0.029822998,0.02224234,0.92163193
4,4,0.014455682,0.018200003,0.034067538,0.027279323,0.90599746
1,2,0.26491252,0.15725571,0.3865762,0.019064583,0.172191
4,4,0.0127592,0.012361842,0.026431613,0.016889127,0.9315581
0,0,0.65364885,0.01588814,0.30137688,0.013623695,0.015462501
1,4,0.019646911,0.3781958,0.0457066,0.024905529,0.5315451
3,3,0.0092091095,0.014878328,0.03609923,0.91119254,0.028620776
3,3,0.0057907454,0.016744288,0.019723179,0.9355938,0.022147942
2,0,0.52757674,0.016109437,0.42498067,0.013737664,0.017595444
1,1,0.28160456,0.4446018,0.22128186,0.019887075,0.03262469
3,3,0.006923361,0.018946229,0.017754264,0.94031537,0.01606087
0,0,0.5985065,0.048375253,0.3222517,0.014046365,0.016820204
2,1,0.022929123,0.90577835,0.019987743,0.01137062,0.03993417
2,2,0.227013,0.019428497,0.68758583,0.029298928,0.03667371
4,4,0.013486687,0.014043174,0.037382532,0.03763933,0.89744836
4,4,0.015550397,0.013811059,0.022991484,0.01667588,0.9309712
3,3,0.0070656748,0.012375122,0.01763419,0.95178896,0.011136139
2,0,0.66788715,0.02014291,0.283879,0.013496327,0.014594578
4,1,0.025875987,0.90324295,0.02507891,0.01133744,0.034464683
0,0,0.7153215,0.025401255,0.22751224,0.012423638,0.019341476
2,2,0.44986567,0.015751678,0.49532172,0.017630309,0.021430634
0,0,0.5894042,0.019892063,0.36187303,0.013564282,0.015266412
0,0,0.60843587,0.015141916,0.34297267,0.016277844,0.017171724
2,0,0.5156493,0.019824503,0.43231902,0.013189652,0.01901748
0,0,0.6894683,0.02201623,0.2582387,0.01314086,0.017135812
0,4,0.031993065,0.038916294,0.06531915,0.017530326,0.84624124
4,2,0.24343836,0.15448722,0.38347337,0.029787827,0.1888132
3,3,0.006992288,0.008349572,0.018191583,0.956769,0.009697569
2,2,0.3019226,0.026324205,0.6325822,0.015514292,0.02365666
3,3,0.0074971486,0.013966948,0.028813204,0.8858717,0.063850924
2,4,0.05469873,0.032637227,0.2486551,0.312017,0.35199195
3,3,0.008874587,0.011185413,0.022169644,0.9360551,0.021715134
4,4,0.015835835,0.011429301,0.02706811,0.018032962,0.92763376
0,2,0.44463062,0.014773451,0.49465683,0.020264324,0.025674831
0,0,0.7275663,0.023341412,0.21711008,0.014278763,0.017703421
0,0,0.68754673,0.022911506,0.26144212,0.012613007,0.015486648
2,0,0.6183736,0.030624416,0.32302466,0.01240534,0.01557201
3,3,0.0069684377,0.010744179,0.018074796,0.9417904,0.022422211
2,0,0.61354,0.01689623,0.3412227,0.014151604,0.01418941
3,3,0.0077332184,0.01427873,0.018422453,0.94525546,0.014310146
1,1,0.05169447,0.59857076,0.11634468,0.050615456,0.18277463
1,1,0.018322185,0.93267035,0.01911274,0.011711345,0.018183392
4,4,0.015636057,0.01383196,0.03307503,0.016385257,0.9210716
4,3,0.016688434,0.023884492,0.045333445,0.5306721,0.3834216
4,4,0.016734729,0.013047461,0.041197307,0.016180392,0.9128402
2,2,0.41994286,0.016270215,0.5224546,0.019764407,0.021567918
1,1,0.0180985,0.9345413,0.01419952,0.009329245,0.02383142
0,0,0.62125987,0.022803599,0.32647413,0.010889738,0.01857265
4,4,0.018337823,0.026266886,0.075712636,0.084015064,0.7956676
0,0,0.65579015,0.019794688,0.29695523,0.013423385,0.014036575
2,0,0.4726494,0.067521214,0.43046632,0.011901741,0.017461374
3,3,0.012165971,0.013348153,0.036924813,0.89547515,0.04208591
0,0,0.5975068,0.019165551,0.35419697,0.012672619,0.016458122
1,1,0.016130462,0.9395836,0.01356402,0.010473184,0.020248737
2,0,0.57549727,0.018793924,0.37645385,0.012963072,0.016291864
3,4,0.03806629,0.08889221,0.085853465,0.2353726,0.5518154
1,1,0.047763538,0.79858434,0.071189485,0.021959865,0.06050276
0,0,0.6038045,0.022583634,0.338946,0.016571293,0.018094547
3,3,0.008035121,0.007817924,0.02310664,0.9501111,0.010929237
