True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.0063729286,0.009963073,0.01211386,0.9564769,0.015073269
1,2,0.28026643,0.094353646,0.5560619,0.010295499,0.059022553
0,0,0.55327916,0.013518539,0.40511793,0.012591289,0.015493115
2,2,0.1780934,0.061118223,0.6847014,0.024116652,0.051970348
2,2,0.30911586,0.06531845,0.48203704,0.03520554,0.10832312
4,4,0.008718827,0.015783004,0.0215148,0.017093472,0.9368898
0,0,0.57330734,0.018934375,0.3779408,0.011841493,0.01797601
4,4,0.016498318,0.061480805,0.042712152,0.021952322,0.8573565
2,2,0.35918343,0.016561389,0.5941105,0.012527999,0.01761665
3,3,0.012538438,0.014104061,0.018530212,0.93648756,0.018339794
2,0,0.5440447,0.022338187,0.3998714,0.013520233,0.020225465
0,0,0.6187504,0.02094081,0.3287224,0.013837519,0.017748937
4,4,0.009462583,0.045901433,0.017155956,0.011877803,0.9156022
3,3,0.09744774,0.0724567,0.18696931,0.5964175,0.046708815
1,1,0.022038326,0.9105695,0.023914227,0.020765878,0.02271206
0,0,0.48094705,0.016822124,0.46604094,0.015996514,0.020193446
1,1,0.022317251,0.88182455,0.022838239,0.033199497,0.039820444
0,2,0.42693487,0.020461954,0.51533026,0.014345629,0.022927241
2,0,0.48650816,0.019591289,0.46484494,0.012957938,0.016097607
2,0,0.60307276,0.016842304,0.3486452,0.014578044,0.016861646
4,4,0.013732384,0.031071298,0.027492067,0.016001925,0.9117023
1,1,0.018329103,0.9039527,0.021176832,0.01749832,0.039043058
4,4,0.014081947,0.06906521,0.025479726,0.019646076,0.871727
4,1,0.014314782,0.6377652,0.021611616,0.021121953,0.30518642
2,2,0.3793961,0.14596982,0.43535656,0.017295854,0.021981657
1,0,0.40882105,0.2437142,0.30434504,0.0128859505,0.030233745
4,4,0.034929983,0.09299297,0.07876267,0.06155218,0.7317622
0,0,0.4924049,0.021668099,0.4568392,0.012512034,0.016575756
1,1,0.03300717,0.9031326,0.029157206,0.010119,0.024584029
1,1,0.024208726,0.90597516,0.024735857,0.020387309,0.024692954
4,4,0.010942196,0.03256216,0.024281653,0.010452549,0.92176145
3,3,0.007441338,0.011142097,0.01310332,0.95321774,0.0150954835
1,0,0.54545724,0.10960765,0.31169605,0.012372939,0.02086609
1,1,0.014173125,0.84575444,0.020184433,0.016763866,0.10312417
4,4,0.0716929,0.22112373,0.08031172,0.045118593,0.5817531
3,3,0.009360996,0.04232139,0.02032958,0.8824061,0.0455819
2,4,0.05692177,0.106917165,0.20134456,0.016588511,0.61822796
0,0,0.4785981,0.01485874,0.47811306,0.0115134595,0.016916612
3,3,0.006013774,0.01040758,0.011061724,0.9594498,0.013067096
2,2,0.42336053,0.018018069,0.5211206,0.014672918,0.022827914
2,0,0.5029176,0.016135454,0.44067785,0.015099778,0.02516931
3,3,0.006845589,0.010958558,0.013540153,0.95340586,0.01524986
4,4,0.025510216,0.07529763,0.09089571,0.040002722,0.76829374
4,4,0.009993472,0.0213431,0.024838952,0.015149835,0.9286747
0,0,0.5121511,0.03098832,0.4168815,0.016674196,0.023304865
3,3,0.012536421,0.07033654,0.039003965,0.80795693,0.070166096
1,1,0.01616663,0.9278364,0.015888903,0.014726469,0.02538157
3,3,0.006297436,0.0127692055,0.012035108,0.9519352,0.01696312
2,2,0.41963348,0.020335391,0.52565265,0.014259453,0.020118974
0,0,0.5317225,0.013420281,0.42148206,0.015063548,0.01831159
1,1,0.015044518,0.89994764,0.024271285,0.014982858,0.045753796
1,1,0.036649358,0.88403964,0.03776154,0.02260208,0.018947383
0,2,0.4472519,0.013704067,0.5097674,0.013928394,0.015348179
0,0,0.5320109,0.027811423,0.39580467,0.01922132,0.025151707
0,0,0.48070914,0.02216945,0.45774302,0.015504608,0.023873908
2,2,0.4669891,0.023068001,0.47807103,0.0153083345,0.016563507
3,3,0.0077362824,0.014786654,0.016539017,0.93390566,0.027032295
2,1,0.25347498,0.4816293,0.22252414,0.019592624,0.022778926
1,2,0.27220997,0.03950007,0.6594928,0.011607913,0.017189234
4,4,0.009089867,0.018439578,0.022370914,0.026057651,0.92404205
4,1,0.027615512,0.7264527,0.08038942,0.038359355,0.12718305
2,1,0.057337865,0.42434534,0.16045909,0.037975598,0.31988207
0,0,0.58824617,0.022738537,0.36155662,0.011335931,0.016122773
0,0,0.5041971,0.035883367,0.38341162,0.020644572,0.055863302
4,4,0.008568425,0.020700134,0.016739564,0.015804643,0.93818724
2,2,0.3366921,0.027617626,0.59032255,0.019794574,0.025573162
3,3,0.00620132,0.010497468,0.012746739,0.9554718,0.015082615
3,3,0.0054111215,0.009692266,0.013336632,0.95532614,0.016233861
4,4,0.011063931,0.028415412,0.020169172,0.016836494,0.9235149
3,3,0.0067434036,0.009986426,0.0117369285,0.95882136,0.012711856
1,1,0.01581655,0.9013478,0.017072966,0.016297456,0.04946525
1,4,0.018670784,0.27968732,0.043780264,0.28991443,0.36794716
3,4,0.012508886,0.047136705,0.032982983,0.027876314,0.8794951
3,3,0.006251955,0.009758619,0.011579169,0.95806736,0.01434284
0,0,0.6232738,0.01800512,0.33081123,0.012443125,0.015466739
