True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.008823254,0.008991261,0.0083374735,0.93999314,0.033854883
0,0,0.72098416,0.01609696,0.23427686,0.012299293,0.016342694
2,0,0.7190672,0.016783575,0.23424831,0.012329419,0.017571507
3,3,0.011625933,0.0071090404,0.011075023,0.9556718,0.014518239
4,4,0.020634383,0.022276724,0.021295115,0.021480728,0.914313
4,4,0.01797133,0.018366918,0.02192468,0.19233291,0.7494042
3,3,0.016587533,0.057327706,0.020928916,0.8708004,0.034355555
1,1,0.012430247,0.9301825,0.022896081,0.014300872,0.020190233
3,3,0.009852077,0.006088591,0.007915291,0.9608901,0.015253891
1,1,0.013389834,0.9386103,0.020931546,0.014578165,0.012490188
0,0,0.6011084,0.0152583495,0.35344845,0.013451239,0.016733568
1,1,0.015244703,0.9321785,0.030449241,0.009444385,0.012683202
2,2,0.33589756,0.015745418,0.5998676,0.014781732,0.033707593
4,1,0.042825345,0.53636956,0.06462524,0.020015566,0.33616427
2,0,0.6091432,0.015366092,0.33092546,0.016595585,0.027969673
0,2,0.30425888,0.06881187,0.5898505,0.015444977,0.02163372
1,1,0.043642767,0.8232449,0.10337177,0.013248914,0.016491683
0,0,0.61001986,0.017001139,0.34800228,0.009619582,0.015357177
1,1,0.012287108,0.9480893,0.018438727,0.007631691,0.013553076
2,0,0.6335171,0.019573696,0.31885728,0.010423455,0.017628502
1,1,0.013107063,0.9492218,0.018118383,0.007922502,0.011630308
3,3,0.014010911,0.00786573,0.011374891,0.9498655,0.016882954
2,4,0.032696392,0.021087566,0.045780905,0.025987947,0.8744472
0,0,0.72808814,0.01826503,0.22570175,0.011023903,0.016921174
1,1,0.008440091,0.9396101,0.01467669,0.008974941,0.028298177
0,0,0.5794352,0.017318094,0.37663117,0.0101270145,0.016488433
4,4,0.038179632,0.07268465,0.04243027,0.014222689,0.83248264
3,3,0.012528532,0.007284299,0.015355754,0.9506903,0.014141123
3,3,0.010165166,0.010651357,0.009903631,0.9529976,0.016282205
2,0,0.47764733,0.017683035,0.47385237,0.012389176,0.018428147
0,2,0.45598233,0.027315587,0.4925533,0.008622175,0.015526563
0,0,0.6839236,0.02454595,0.26241663,0.010883698,0.018230222
3,4,0.02144062,0.024975983,0.024318213,0.3849538,0.5443114
0,0,0.7291169,0.015145271,0.22639908,0.011458745,0.017880043
2,2,0.33107868,0.024858616,0.5945558,0.020378834,0.029128024
1,2,0.20116442,0.11531077,0.6472565,0.0108260345,0.025442287
4,4,0.022558158,0.10475271,0.022351205,0.024159793,0.8261782
4,4,0.016381264,0.01480193,0.015353614,0.023727953,0.92973524
0,0,0.6741917,0.017713198,0.28146085,0.011018501,0.015615716
4,4,0.020263502,0.028185016,0.02325799,0.018274117,0.9100194
2,4,0.013274073,0.01780839,0.016789226,0.013726524,0.9384019
0,0,0.5884414,0.014050884,0.36826184,0.011782494,0.017463388
4,4,0.014645295,0.018987747,0.014035885,0.017437669,0.9348934
4,4,0.041448507,0.21177812,0.12280745,0.025057314,0.5989086
4,4,0.017286804,0.024885267,0.018377546,0.021623874,0.91782653
0,0,0.7111029,0.017456574,0.24479023,0.010792379,0.01585793
1,1,0.009682877,0.94504994,0.01728252,0.01204746,0.01593722
4,4,0.016213935,0.018522497,0.01667096,0.027196134,0.92139655
4,4,0.019695537,0.017743507,0.019914208,0.019026488,0.9236202
3,3,0.01275535,0.011352815,0.020892648,0.9328241,0.022175116
3,3,0.0101409685,0.009200309,0.01493617,0.94998306,0.015739493
2,2,0.3127503,0.028450297,0.6285471,0.011058335,0.019194014
1,1,0.009802191,0.9403613,0.017272348,0.009304806,0.023259321
3,3,0.01084067,0.008024151,0.010750073,0.9570043,0.013380744
4,4,0.012247708,0.0173359,0.017533535,0.020947749,0.93193513
0,1,0.015273426,0.93238413,0.032389905,0.009084882,0.010867613
0,0,0.55742127,0.0143422345,0.3943602,0.015336506,0.01853973
4,1,0.04081049,0.54196495,0.06885556,0.03626715,0.3121018
1,1,0.016135214,0.93568075,0.025940076,0.010082677,0.01216123
3,3,0.008387462,0.010598572,0.009926529,0.94783854,0.023248902
2,2,0.47541898,0.012471394,0.48183918,0.013449896,0.016820548
1,1,0.011474986,0.7607365,0.025027804,0.020921152,0.18183956
2,0,0.58507484,0.016962823,0.3633207,0.014446688,0.02019491
1,1,0.011405141,0.95151764,0.014788513,0.007914026,0.014374703
4,1,0.17385872,0.40002173,0.2081266,0.018654177,0.19933872
3,3,0.012659742,0.009825728,0.014388691,0.9469744,0.016151326
2,0,0.68109846,0.013304341,0.27309728,0.012694522,0.019805415
1,1,0.024525102,0.8857978,0.053703643,0.012833964,0.023139501
2,2,0.24102288,0.017424043,0.7073799,0.013243573,0.02092962
3,3,0.00939961,0.007412953,0.008036869,0.9569373,0.018213267
2,3,0.10987772,0.023773717,0.37591767,0.40837336,0.082057506
2,0,0.49598175,0.016387137,0.44662294,0.013875663,0.027132563
3,3,0.009741399,0.012006468,0.010390969,0.95008785,0.017773252
1,4,0.032250542,0.35120055,0.04328847,0.03053971,0.5427207
0,0,0.730501,0.01902253,0.2195092,0.011782702,0.019184535
