True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
1,1,0.017872486,0.94131577,0.017202228,0.009316143,0.014293289
3,3,0.006000005,0.007101514,0.010976223,0.964417,0.011505242
3,3,0.006982949,0.007936343,0.010747953,0.96370125,0.010631593
1,4,0.0090264045,0.10144331,0.024721915,0.38165,0.48315835
0,0,0.61665976,0.013161361,0.3534933,0.009445188,0.0072403983
0,0,0.6349229,0.011817659,0.33722788,0.009338261,0.006693302
3,3,0.0052184667,0.00897131,0.009643067,0.9634436,0.012723587
4,4,0.007214614,0.048038475,0.009383705,0.0133810975,0.9219821
1,1,0.014984097,0.7427692,0.041359313,0.025365165,0.17552221
0,0,0.5796611,0.014377525,0.39216015,0.008628938,0.0051723616
4,2,0.31323683,0.03518976,0.5763134,0.022639915,0.052620035
2,0,0.58229125,0.010839089,0.39098313,0.008758442,0.007128009
0,0,0.645037,0.011169073,0.32711017,0.009674577,0.0070091584
1,4,0.0045153596,0.04399178,0.00936088,0.013468604,0.9286634
4,4,0.0051770373,0.013908775,0.0086077945,0.016156903,0.95614946
4,1,0.009091691,0.92305505,0.010996898,0.009174011,0.04768242
2,2,0.42381743,0.011001469,0.54470587,0.011113036,0.009362212
1,1,0.0066731614,0.93278193,0.010713527,0.007722551,0.04210878
2,0,0.61756426,0.012303131,0.35226077,0.010433813,0.00743808
1,1,0.02218499,0.6372509,0.037896626,0.0318317,0.27083576
4,4,0.005858677,0.014435812,0.013827151,0.014375097,0.9515033
2,2,0.42294902,0.038588125,0.5196569,0.0113595715,0.0074463896
4,4,0.005892706,0.010940951,0.0076163565,0.0114116585,0.9641383
0,0,0.5126873,0.010033128,0.45478678,0.012762125,0.009730645
2,3,0.021929028,0.06631929,0.04889762,0.818427,0.044427037
0,0,0.53238267,0.011324552,0.43573073,0.011715388,0.008846641
2,2,0.45151612,0.014885162,0.51536,0.0108049195,0.0074338163
3,3,0.0064759757,0.0088698035,0.010520457,0.9629564,0.01117726
2,2,0.3124246,0.019314472,0.6477762,0.011728637,0.008756082
0,0,0.54778564,0.010846895,0.42046842,0.012569966,0.008329116
4,4,0.0052932547,0.017725322,0.008032192,0.008440039,0.9605092
3,3,0.00643463,0.008252595,0.011626376,0.96276444,0.010921944
3,3,0.005486416,0.0115115885,0.010606013,0.95182514,0.020570846
3,3,0.005687273,0.008526933,0.008906936,0.9660664,0.010812319
3,4,0.0044730743,0.02929161,0.011476586,0.014114693,0.9406439
2,2,0.3789893,0.012911784,0.58557564,0.014498542,0.008024732
3,3,0.008053631,0.007877868,0.012675403,0.9608926,0.0105004385
3,3,0.00663351,0.0094573535,0.011788915,0.9608518,0.011268431
3,3,0.0059931255,0.007042796,0.010837287,0.96517056,0.010956306
1,1,0.009150399,0.95382774,0.009246491,0.008590235,0.019185115
3,3,0.005897002,0.0072627845,0.01030993,0.96749574,0.009034567
2,4,0.0052751964,0.017756173,0.013625146,0.011369529,0.951974
2,2,0.30660602,0.010719636,0.65844995,0.013166172,0.011058217
4,1,0.007304503,0.7621473,0.013589796,0.012890959,0.20406747
1,1,0.015538704,0.93929595,0.019709313,0.013033037,0.012422952
0,0,0.5749251,0.03164826,0.37734792,0.009739058,0.0063396594
1,1,0.010801218,0.70252734,0.024923524,0.019301547,0.2424464
3,3,0.009039226,0.0076171393,0.016975028,0.9572279,0.009140812
2,4,0.0062926016,0.01309949,0.015913058,0.015008229,0.94968665
0,0,0.57214713,0.018644636,0.39257216,0.009931637,0.0067044534
4,4,0.0055990107,0.009886909,0.0076971026,0.011447008,0.96536994
1,2,0.24372345,0.15401256,0.49158627,0.01954894,0.09112878
0,0,0.37979218,0.33601984,0.25998375,0.010748649,0.013455581
3,3,0.0065167597,0.008030465,0.011113884,0.9652977,0.009041195
0,2,0.45033273,0.009765173,0.51826745,0.011083382,0.010551198
1,1,0.013342275,0.9537318,0.0107008405,0.008068013,0.014157076
2,2,0.18338834,0.27030903,0.4171623,0.029892419,0.09924797
0,0,0.588922,0.011380981,0.38237128,0.010474178,0.0068514883
0,0,0.66160613,0.018833052,0.3073603,0.00699426,0.0052061644
1,1,0.012217978,0.95373756,0.012373027,0.0071868133,0.014484667
1,1,0.009054961,0.95786726,0.01107823,0.007542139,0.0144573515
2,0,0.60868275,0.010548021,0.36456206,0.008789242,0.00741795
0,0,0.61572015,0.010090834,0.3606468,0.008012057,0.0055300384
4,4,0.0050456226,0.01166466,0.008320519,0.010589951,0.9643792
2,0,0.5251296,0.012495287,0.44350556,0.010994075,0.007875524
1,1,0.025477294,0.9062421,0.037138853,0.014410053,0.016731752
4,2,0.116307504,0.19255593,0.5213174,0.059607215,0.110211916
4,4,0.13721673,0.22561711,0.25771245,0.054261625,0.32519203
0,0,0.6284012,0.01353625,0.34368315,0.0074024447,0.0069769607
4,3,0.010077259,0.014478678,0.018877171,0.94202876,0.014538133
2,0,0.53129494,0.009491005,0.44214776,0.009549165,0.007517069
1,1,0.01517159,0.80448484,0.034569554,0.023383057,0.12239097
4,4,0.004630883,0.011131988,0.00789017,0.012648986,0.96369797
3,3,0.005689974,0.0140913585,0.01272022,0.953264,0.014234468
4,4,0.0056371624,0.019902516,0.012367807,0.011781973,0.9503106
