True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.010147498,0.011093957,0.015718544,0.94992286,0.013117201
2,0,0.55336934,0.013335494,0.40694213,0.010527094,0.01582595
4,4,0.024494447,0.07183374,0.06016139,0.04335418,0.8001562
0,1,0.035893105,0.64416033,0.09325882,0.021257551,0.20543024
1,1,0.009564208,0.91380715,0.025088368,0.015162259,0.03637803
3,3,0.008206807,0.008772865,0.01271796,0.95884323,0.0114591345
3,3,0.009410974,0.020358384,0.015841598,0.93217343,0.022215575
1,2,0.10291802,0.19469608,0.6111237,0.04926601,0.04199626
2,0,0.5586142,0.01909386,0.39049158,0.008892993,0.022907345
1,4,0.030430857,0.36922857,0.04334016,0.02349116,0.5335093
1,4,0.108610936,0.24944633,0.20409663,0.015367982,0.42247808
2,2,0.10342993,0.016571462,0.8072771,0.032719485,0.04000205
1,1,0.13698472,0.44531164,0.33903784,0.013012793,0.06565295
3,3,0.0096276775,0.010456602,0.016391678,0.93961906,0.023905033
4,4,0.016511673,0.027085973,0.020440096,0.015161336,0.9208009
2,0,0.6080288,0.058873437,0.21649301,0.022956152,0.09364857
3,3,0.017681621,0.024181835,0.03364541,0.85205036,0.07244078
1,2,0.23144719,0.058978714,0.6097894,0.02572313,0.07406165
3,3,0.022327932,0.048032634,0.046097424,0.5998243,0.2837176
1,1,0.011506406,0.9341555,0.015695171,0.008816232,0.029826617
1,1,0.019254752,0.9252139,0.024959652,0.013483277,0.017088534
2,0,0.7104016,0.011017436,0.25275224,0.010114469,0.015714293
2,2,0.4698422,0.018450174,0.47737384,0.010976745,0.02335704
1,1,0.024328139,0.87008685,0.05942007,0.011902798,0.034262188
0,2,0.4765366,0.016186105,0.47966626,0.012883328,0.014727716
3,3,0.0074879774,0.007517037,0.011280261,0.9615354,0.01217936
1,1,0.012329149,0.9242301,0.022064736,0.008001173,0.033374898
1,1,0.009690475,0.9208822,0.018066593,0.012021431,0.039339326
0,2,0.37987986,0.013139004,0.54884696,0.023821669,0.03431252
3,3,0.0058564427,0.00986465,0.010498327,0.9581891,0.015591487
4,4,0.037694216,0.14853829,0.04110804,0.018180525,0.7544789
3,3,0.006441793,0.011169247,0.010030661,0.9614175,0.010940875
2,2,0.17712304,0.04393637,0.68791574,0.05076226,0.040262535
4,4,0.021715362,0.053873185,0.0375711,0.057032976,0.82980734
0,2,0.13356784,0.33016017,0.42905638,0.05375887,0.053456794
2,2,0.11108213,0.08413298,0.745718,0.011771139,0.047295686
1,1,0.018081,0.91312915,0.03422172,0.009703861,0.024864264
4,4,0.027277151,0.029848112,0.03992129,0.04138393,0.8615695
0,0,0.49011922,0.019376032,0.4625955,0.013239881,0.014669433
4,4,0.026859637,0.15527748,0.062315773,0.017031072,0.7385161
3,3,0.0073622204,0.006906098,0.010587563,0.9629465,0.012197605
0,2,0.4321787,0.01210672,0.5202871,0.012785377,0.022642067
2,2,0.23294818,0.104397275,0.51940924,0.034887105,0.10835823
0,0,0.75723594,0.019248277,0.19794014,0.0072563244,0.018319312
2,2,0.15453593,0.05007686,0.76233304,0.013278621,0.01977561
0,0,0.7646932,0.018287905,0.17688133,0.011002633,0.029134916
2,3,0.066350654,0.055867445,0.17948543,0.49884966,0.19944678
2,2,0.1936821,0.012744702,0.7321987,0.022633815,0.038740717
0,0,0.8001784,0.016149485,0.1604104,0.007763565,0.015498067
4,4,0.012563786,0.033207893,0.023804985,0.01596346,0.91445994
0,0,0.72962195,0.013384441,0.23224732,0.009886311,0.014860024
3,3,0.007812635,0.006857606,0.015024843,0.9571799,0.013125038
0,0,0.5500724,0.018715795,0.4027657,0.011416818,0.017029302
3,3,0.00723467,0.008132429,0.012183913,0.96258634,0.009862642
4,4,0.019977944,0.1225317,0.039230186,0.012836398,0.8054238
2,2,0.31937236,0.022392808,0.61325353,0.016761621,0.028219631
1,1,0.040938128,0.6170409,0.06940914,0.05685949,0.2157523
1,1,0.021329261,0.6835226,0.08385758,0.02025672,0.19103387
4,4,0.015077106,0.024957862,0.02741418,0.03470574,0.8978451
3,3,0.008362769,0.007222532,0.01153126,0.9603735,0.012509903
4,4,0.02041168,0.016485734,0.0215038,0.0163821,0.92521673
4,4,0.025227869,0.28703225,0.029370513,0.032581054,0.62578833
0,0,0.80888575,0.017464852,0.1461561,0.010270592,0.01722281
2,2,0.47241342,0.010728038,0.4782013,0.011021692,0.027635496
2,1,0.02128069,0.89423984,0.057284478,0.01107448,0.016120441
4,4,0.03650133,0.1490986,0.07917632,0.014460672,0.7207631
1,2,0.19963656,0.051563058,0.6651508,0.010376373,0.073273174
0,0,0.8110389,0.012406693,0.15197499,0.009205345,0.015374152
4,0,0.6048176,0.021242777,0.27893782,0.020082008,0.0749198
3,3,0.0077499347,0.009473498,0.011176851,0.9585882,0.013011478
4,4,0.022719558,0.02587304,0.02826279,0.01952075,0.9036239
3,3,0.011405179,0.020368436,0.02145113,0.8736407,0.0731345
0,0,0.48709354,0.013690181,0.42911473,0.04032365,0.029777851
0,0,0.5805075,0.01508472,0.37807107,0.010736609,0.015600132
4,4,0.020417513,0.03158367,0.03443098,0.054640323,0.8589275
