True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.006433089,0.008602704,0.011185985,0.96172214,0.012056085
1,1,0.009401843,0.8953728,0.026315592,0.016983397,0.051926386
3,3,0.006491239,0.02282255,0.021534655,0.9277164,0.02143526
1,4,0.035452515,0.12597777,0.30345738,0.10206053,0.4330518
1,1,0.011040498,0.9391268,0.016332762,0.007894661,0.025605258
1,1,0.012367631,0.94598573,0.017397573,0.0077235946,0.016525414
3,3,0.008429576,0.0076123215,0.013024769,0.9568884,0.014044886
1,1,0.0065150713,0.9405721,0.012501513,0.010130915,0.0302804
4,4,0.018179122,0.013579719,0.028549282,0.023167433,0.9165244
2,0,0.6839038,0.012394483,0.27530327,0.010789685,0.01760877
1,4,0.011300987,0.28394753,0.054237626,0.037937358,0.6125765
0,2,0.2118869,0.27792943,0.4351092,0.013162348,0.06191208
1,1,0.009994738,0.91079444,0.016850807,0.013300447,0.049059566
2,2,0.47130793,0.012343216,0.4867558,0.010942906,0.018650156
4,4,0.01634386,0.016039768,0.061782047,0.019893948,0.8859404
4,4,0.034575086,0.013335599,0.07553969,0.012240468,0.8643092
4,4,0.015583153,0.010323659,0.030373085,0.016968098,0.9267519
4,4,0.01170307,0.020120429,0.053833406,0.026997458,0.88734573
1,2,0.16620381,0.113287255,0.4219465,0.0133375,0.28522494
4,4,0.011207429,0.015034715,0.023871819,0.01592702,0.933959
0,0,0.6731393,0.008980563,0.29010046,0.011852319,0.015927311
1,1,0.016904982,0.5111817,0.0517687,0.026539927,0.39360476
3,3,0.020164415,0.021523722,0.07866299,0.83230805,0.04734081
3,3,0.0060296156,0.0106174685,0.010362958,0.96015155,0.012838466
2,0,0.5379266,0.017020427,0.4209705,0.010598946,0.013483507
1,1,0.13970986,0.43580842,0.29660136,0.036904957,0.0909754
3,3,0.00632523,0.010862386,0.00997173,0.9608121,0.0120285135
0,0,0.58551186,0.02148628,0.36313328,0.010043303,0.019825272
2,1,0.017601015,0.862262,0.025967024,0.015944172,0.07822577
2,2,0.12277402,0.016006071,0.7897983,0.01670878,0.05471281
4,4,0.020205246,0.014514538,0.04362861,0.02368096,0.89797074
4,4,0.014865517,0.016102077,0.029111702,0.012062786,0.9278579
3,3,0.0073803356,0.0092990305,0.01193487,0.9599358,0.011450004
2,0,0.7547673,0.011577617,0.21120732,0.009520097,0.012927762
4,1,0.03833967,0.7188637,0.105790794,0.024974788,0.11203101
0,0,0.78259116,0.013113154,0.17917103,0.009172805,0.015951792
2,2,0.40870404,0.00891168,0.549209,0.01211297,0.021062288
0,0,0.5246753,0.012153604,0.43126908,0.014527652,0.017374361
0,0,0.7090126,0.0066290116,0.25713792,0.012342413,0.01487807
2,2,0.351905,0.009985698,0.6060946,0.011608185,0.020406533
0,0,0.7798486,0.009294615,0.18568484,0.011378804,0.013793192
0,4,0.016499316,0.030369703,0.049966346,0.01004581,0.89311886
4,2,0.18772292,0.071788535,0.636625,0.01598255,0.087881
3,3,0.0077804564,0.007536583,0.011633071,0.9626631,0.010386767
2,2,0.14067747,0.02416318,0.7965474,0.008893572,0.029718382
3,3,0.006122505,0.011567649,0.012996664,0.9345661,0.0347471
2,3,0.05846103,0.046164796,0.19862863,0.531157,0.16558854
3,3,0.008267687,0.00892559,0.012239626,0.9539283,0.016638812
4,4,0.02326343,0.0114564365,0.048358954,0.015257217,0.90166396
0,0,0.5137699,0.009275058,0.4399868,0.01299375,0.023974417
0,0,0.7995812,0.009032636,0.16739656,0.011404783,0.012584764
0,0,0.78905785,0.009997729,0.17382541,0.00993952,0.017179592
2,0,0.62423795,0.014859778,0.33255115,0.011374029,0.01697711
3,3,0.0060984315,0.007284465,0.011140971,0.96005595,0.015420214
2,0,0.7074191,0.0068111415,0.2611076,0.009901684,0.014760544
3,3,0.0068272054,0.009583794,0.011161036,0.95858556,0.013842381
1,1,0.010989001,0.7882727,0.034461804,0.020981569,0.14529493
1,1,0.009703096,0.9346076,0.019861287,0.00974753,0.026080552
4,4,0.015961498,0.02328723,0.062011153,0.013408922,0.8853312
4,3,0.02815603,0.023488004,0.0849159,0.4346895,0.42875063
4,4,0.01643802,0.013877441,0.03542045,0.012959646,0.9213046
2,2,0.41294146,0.014340247,0.52879286,0.013586539,0.030338868
1,1,0.012959372,0.92678446,0.018011577,0.010310522,0.031933963
0,0,0.6314903,0.01823651,0.32752907,0.0074192644,0.0153248655
4,4,0.029500047,0.017170997,0.08274852,0.024052525,0.8465278
0,0,0.69047177,0.008479403,0.2717838,0.012148659,0.017116344
2,2,0.25114334,0.0503555,0.6698679,0.009509389,0.019123893
3,3,0.01831053,0.0140716685,0.07277462,0.8347472,0.06009602
0,0,0.6595351,0.010419593,0.29437333,0.011448052,0.024223872
1,1,0.0122003695,0.93475354,0.020140616,0.011154088,0.021751398
2,0,0.4898038,0.015972657,0.47425997,0.008349883,0.011613596
3,3,0.033735927,0.07049409,0.06669499,0.6151743,0.2139007
1,1,0.023159834,0.5843595,0.10037215,0.03155792,0.26055053
0,0,0.6692992,0.013338814,0.27575955,0.013901562,0.027700879
3,3,0.007089745,0.008940087,0.012225385,0.9614951,0.010249698
