True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.011709653,0.0102700535,0.014953454,0.9440132,0.019053642
2,0,0.51051253,0.015522603,0.4504871,0.012844526,0.010633206
4,4,0.012726439,0.055905018,0.051694132,0.08142486,0.79824954
0,1,0.028392235,0.7064169,0.06120571,0.018519267,0.18546587
1,1,0.015232445,0.8942016,0.02565231,0.01476558,0.050148036
3,3,0.01075007,0.009705629,0.013023299,0.9461691,0.020351978
3,3,0.010175814,0.012939878,0.0119009875,0.93465656,0.030326845
1,2,0.37118876,0.0940638,0.49888918,0.019840986,0.016017286
2,0,0.596329,0.016155034,0.36341858,0.012628944,0.011468437
1,4,0.014426674,0.2795658,0.045149967,0.023289708,0.63756776
1,1,0.10048606,0.31638974,0.2667081,0.022572756,0.2938434
2,2,0.3015912,0.018568562,0.6392923,0.018927274,0.021620689
1,2,0.2879007,0.32518694,0.33057982,0.016232997,0.040099636
3,3,0.011155626,0.01266985,0.017245797,0.9268108,0.03211798
4,4,0.007957887,0.049730998,0.01738033,0.017769365,0.9071614
2,2,0.3827642,0.07935733,0.47312936,0.020103347,0.044645716
3,3,0.021400545,0.02817107,0.032380268,0.848444,0.06960413
1,2,0.39252198,0.030986141,0.5428959,0.0116301235,0.021965874
3,3,0.026033657,0.047537874,0.049099915,0.6706064,0.20672216
1,1,0.011466718,0.9112644,0.018172441,0.012463243,0.04663319
1,1,0.024059517,0.91743386,0.027684005,0.010766806,0.020055769
2,0,0.6164227,0.012069767,0.34851837,0.012494648,0.010494426
2,2,0.45731655,0.02498778,0.48849967,0.014031229,0.01516476
1,1,0.06289375,0.7905917,0.083820134,0.015153223,0.04754124
0,0,0.5459263,0.018505516,0.41290247,0.012903426,0.009762375
3,3,0.009151186,0.008575798,0.01296608,0.9489833,0.020323731
1,1,0.01474506,0.88556933,0.027771993,0.012215385,0.059698176
1,1,0.009381787,0.92699933,0.013845424,0.011314405,0.038459033
0,2,0.3463852,0.021918286,0.55724293,0.026617032,0.047836524
3,3,0.007582233,0.010171571,0.0104053775,0.94453627,0.027304515
4,4,0.01069332,0.22149834,0.028197452,0.022167172,0.7174437
3,3,0.008911416,0.011648366,0.011278033,0.94521177,0.022950407
2,2,0.42645642,0.024123453,0.50869644,0.02171528,0.019008383
4,4,0.007377174,0.046375006,0.021467464,0.03635798,0.8884223
0,2,0.39657226,0.11034635,0.4491245,0.0270803,0.016876591
2,2,0.24959259,0.04705675,0.67336535,0.011709786,0.018275484
1,1,0.033999443,0.8695204,0.051257428,0.012648558,0.032574087
4,4,0.0109962905,0.03973287,0.030736689,0.04667054,0.8718636
0,0,0.59076333,0.023452774,0.36480698,0.01118335,0.009793597
4,4,0.038955647,0.26927498,0.105389,0.02760976,0.55877066
3,3,0.010304737,0.009171322,0.012714391,0.94849753,0.019312039
0,2,0.449303,0.017264882,0.5040617,0.014897832,0.014472581
2,0,0.53821635,0.046663117,0.37742358,0.018491918,0.019205008
0,0,0.5542442,0.02792197,0.39587924,0.011099571,0.010854943
2,2,0.3266118,0.034533985,0.6119734,0.011532945,0.015347893
0,0,0.55695266,0.023261933,0.3852932,0.014947573,0.01954468
2,3,0.0782447,0.07980516,0.12950596,0.6052869,0.10715734
2,2,0.2738527,0.016093975,0.6652813,0.020520668,0.024251303
0,0,0.6255458,0.022573577,0.3288645,0.012424503,0.010591591
4,4,0.005795484,0.052121326,0.02020399,0.019944219,0.9019349
0,0,0.61325127,0.017728535,0.34603387,0.01181744,0.011168848
3,3,0.010316242,0.007692343,0.015150315,0.950246,0.016595144
0,0,0.55832076,0.017954545,0.3995338,0.012907357,0.011283526
3,3,0.010405207,0.008491034,0.013384207,0.9535034,0.014216212
4,4,0.013297259,0.12583606,0.04347223,0.019499058,0.7978953
2,2,0.3959823,0.032733552,0.53920513,0.015245058,0.016834026
1,1,0.030092478,0.5209617,0.055483975,0.08017038,0.31329146
1,1,0.017936686,0.7909917,0.05194676,0.018129619,0.120995186
4,4,0.0070806993,0.035611488,0.01982069,0.025030851,0.91245633
3,3,0.009242262,0.0082587255,0.012509934,0.9514025,0.018586583
4,4,0.007697632,0.021747777,0.019255266,0.020049082,0.9312501
4,4,0.014568353,0.22787142,0.03577343,0.037032053,0.6847548
0,0,0.65787375,0.022158995,0.29570404,0.012550502,0.011712727
2,2,0.41921908,0.012187037,0.5371173,0.013761588,0.01771502
2,1,0.08042503,0.77607256,0.109576315,0.011797387,0.022128636
4,1,0.048080802,0.5669703,0.09085814,0.021934563,0.27215624
1,2,0.26798654,0.055170253,0.6182723,0.0165917,0.041979212
0,0,0.6581776,0.016425658,0.2965914,0.015727136,0.013078194
4,2,0.36337048,0.05937658,0.44632074,0.03474628,0.09618582
3,3,0.009923908,0.009609844,0.011942809,0.9478332,0.020690218
4,4,0.00879601,0.02761295,0.02445062,0.02095797,0.9181825
3,3,0.01377292,0.026981566,0.024108583,0.81195474,0.123182125
0,2,0.34115133,0.023752438,0.55387795,0.041924346,0.039293967
0,0,0.56021065,0.016007422,0.4038437,0.010192444,0.009745799
4,4,0.009346414,0.03664097,0.028778251,0.18691954,0.73831487
