True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.010994222,0.016278217,0.010388819,0.94681805,0.015520649
2,2,0.17622311,0.01903525,0.7706863,0.014393585,0.019661713
4,4,0.019102853,0.07882455,0.037836388,0.121986344,0.74224985
0,0,0.73721373,0.060525354,0.11133198,0.0138060255,0.077122994
1,1,0.008296036,0.89651084,0.023488784,0.02032908,0.051375277
3,3,0.0103574665,0.013674433,0.0095491335,0.95392996,0.012489053
3,3,0.010270225,0.030388672,0.01096939,0.9313632,0.017008431
1,1,0.02907635,0.80158246,0.06744274,0.01544874,0.08644966
2,2,0.40194905,0.028481621,0.48932934,0.014795545,0.06544446
1,1,0.016139148,0.8874907,0.025767986,0.016670756,0.053931396
1,1,0.015436025,0.9273167,0.026307262,0.008845656,0.02209428
2,2,0.07201543,0.10627992,0.6197556,0.08983983,0.11210921
1,1,0.048945595,0.506305,0.2487307,0.017144516,0.17887421
3,3,0.011457978,0.015833188,0.008573207,0.9346942,0.029441511
4,1,0.018085932,0.63958466,0.036654256,0.012668544,0.2930066
2,0,0.5603669,0.039482195,0.3355766,0.013911328,0.05066298
3,3,0.019154312,0.027032332,0.015060441,0.8145817,0.12417124
1,1,0.030994602,0.4765479,0.18819033,0.05852093,0.24574618
3,3,0.016572086,0.026680896,0.0128587345,0.8897774,0.05411092
1,1,0.012396303,0.8986029,0.020320635,0.016180754,0.052499413
1,1,0.051167633,0.87896293,0.036077406,0.01591704,0.017874943
2,0,0.66345763,0.014684149,0.2901811,0.013605611,0.018071517
2,2,0.16745803,0.07811831,0.71834606,0.01788665,0.018191017
1,1,0.02449051,0.8695417,0.060578354,0.017439976,0.02794944
0,2,0.3249446,0.021223208,0.6131893,0.01653101,0.02411188
3,3,0.01014114,0.013993565,0.009470231,0.9503372,0.016057938
1,1,0.048716653,0.8216261,0.092567116,0.015339824,0.021750245
1,1,0.007840064,0.94002295,0.019153845,0.015593628,0.01738954
0,2,0.34998226,0.019234683,0.57673794,0.015027212,0.03901785
3,3,0.008934294,0.018615235,0.00888311,0.9441613,0.019406045
4,4,0.04768675,0.13297783,0.36784986,0.023587966,0.42789754
3,3,0.009902931,0.056079924,0.013779535,0.8959454,0.024292264
2,2,0.3720599,0.03387673,0.5306178,0.01727603,0.04616958
4,4,0.014197677,0.023899287,0.017996594,0.04761277,0.8962937
0,0,0.35534185,0.19977182,0.33462897,0.035769243,0.07448818
2,1,0.050896946,0.74670696,0.12715536,0.020307414,0.054933343
1,1,0.010377184,0.9318638,0.019290434,0.012178805,0.026289789
4,4,0.017562568,0.02690799,0.027137512,0.028778873,0.89961314
0,0,0.57698333,0.044504076,0.3431658,0.016117558,0.019229284
4,4,0.010876489,0.046840623,0.01864599,0.01290745,0.91072935
3,3,0.010052734,0.013505552,0.009274438,0.94908005,0.018087234
0,2,0.20638141,0.02585027,0.72563756,0.014340272,0.02779049
2,0,0.7167939,0.024770562,0.23251332,0.010344941,0.015577341
0,0,0.6644322,0.019052012,0.29062167,0.009506289,0.016387835
2,2,0.21748422,0.019180613,0.6899391,0.020098617,0.053297356
0,0,0.7726408,0.017784871,0.18409719,0.010972792,0.014504316
2,2,0.1912396,0.035621032,0.7080995,0.021366978,0.043672916
2,2,0.06422745,0.09259346,0.400902,0.36656478,0.075712405
0,2,0.41289154,0.026813848,0.4872568,0.024475645,0.04856214
4,4,0.012235847,0.016142102,0.015452449,0.0106366575,0.9455329
0,0,0.62597924,0.023058169,0.3221307,0.011127936,0.017703995
3,3,0.016175577,0.016872972,0.018231971,0.931182,0.017537503
0,2,0.231961,0.038948383,0.7005359,0.013273097,0.015281597
3,3,0.010617875,0.014135958,0.010524636,0.9533472,0.011374334
4,2,0.09284424,0.080317795,0.47054753,0.050655678,0.3056348
2,2,0.38583833,0.016083505,0.5693009,0.015355556,0.01342175
1,1,0.0077637574,0.9053878,0.023352416,0.01360714,0.04988891
1,1,0.023329103,0.8676593,0.039303593,0.013223065,0.056484994
4,4,0.013615018,0.04169705,0.018632341,0.0144866165,0.9115689
3,3,0.010676638,0.012782955,0.009860757,0.9525635,0.014116116
4,4,0.018057214,0.018350547,0.020524098,0.013824668,0.9292435
4,4,0.019485561,0.44577268,0.026513342,0.025087766,0.4831407
0,0,0.7488087,0.017983204,0.20944574,0.010603364,0.01315902
2,2,0.21423006,0.01516946,0.7267893,0.020285852,0.023525335
2,1,0.017937552,0.89089894,0.058515877,0.014222166,0.01842552
4,4,0.045975648,0.10291202,0.05477997,0.0133444,0.78298795
1,4,0.03728646,0.24749339,0.18464014,0.013680079,0.51689994
0,0,0.7334933,0.012586765,0.229096,0.012379293,0.012444627
4,4,0.12668818,0.13080004,0.26227185,0.020403104,0.45983687
3,3,0.014533194,0.43640223,0.030036792,0.47435707,0.0446707
4,4,0.015737362,0.025064578,0.01969191,0.014937189,0.9245689
3,3,0.009647091,0.01787342,0.008159179,0.93467873,0.029641615
0,2,0.14367963,0.021525675,0.80429,0.01641547,0.01408918
0,0,0.78940743,0.028072428,0.15690622,0.011590259,0.014023647
4,4,0.013397948,0.029730529,0.023369744,0.043831166,0.8896706
