True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.0070368964,0.012523241,0.017186759,0.95119274,0.012060321
0,0,0.74081916,0.016741594,0.2186264,0.009016035,0.014796872
2,0,0.6592295,0.019474544,0.29683268,0.009833288,0.014629978
3,3,0.007796996,0.010429384,0.022262597,0.9433718,0.016139217
4,4,0.031232769,0.06454688,0.017356228,0.008468644,0.87839544
4,4,0.016205216,0.03652392,0.022266109,0.069964916,0.8550398
3,3,0.008079324,0.015283985,0.019460969,0.94620824,0.010967554
1,1,0.017097076,0.8688353,0.0145075545,0.014779708,0.084780365
3,3,0.006418413,0.010102234,0.015747467,0.9585614,0.009170405
1,1,0.015776923,0.9422872,0.014693395,0.012304225,0.014938253
0,0,0.5650202,0.015661886,0.3942256,0.010118513,0.014973866
1,2,0.44686782,0.08077127,0.44740656,0.009455667,0.015498649
2,2,0.33988044,0.01582738,0.6193487,0.011596149,0.013347341
4,1,0.02503411,0.7732955,0.018537287,0.01095199,0.172181
2,0,0.5120512,0.015129592,0.44605464,0.009819866,0.01694468
0,0,0.5497916,0.100603014,0.29553428,0.013315714,0.040755387
1,0,0.7994269,0.018457403,0.16019483,0.008017647,0.013903182
0,0,0.79416764,0.019855073,0.16102073,0.0093862675,0.015570334
1,1,0.02154568,0.9231156,0.02457367,0.008039016,0.02272607
2,2,0.4710485,0.014840607,0.49000493,0.011901003,0.012204937
1,1,0.02922177,0.92726123,0.017401442,0.009024534,0.017091
3,3,0.007547346,0.011896445,0.020098101,0.9472272,0.013230936
2,4,0.013943559,0.022415483,0.03864319,0.02898192,0.8960159
0,0,0.7270325,0.015897274,0.22880164,0.01109252,0.01717609
1,0,0.50794095,0.02107287,0.4465966,0.009997993,0.014391597
0,0,0.50439125,0.03186479,0.43422744,0.011290838,0.018225696
4,4,0.034544576,0.04744576,0.01800017,0.008055132,0.89195436
3,3,0.0074157766,0.0072247065,0.020632802,0.9496771,0.0150496205
3,3,0.013610106,0.054705556,0.027745297,0.8242918,0.07964724
2,2,0.3851023,0.012309007,0.5766458,0.011816092,0.014126785
0,0,0.76380277,0.019266501,0.1934922,0.01010726,0.013331237
0,0,0.7138631,0.023455039,0.23684533,0.01039436,0.015442155
3,3,0.0057158004,0.011165633,0.013856624,0.95802426,0.011237714
0,0,0.7718973,0.018413533,0.18595497,0.009180863,0.014553301
2,2,0.049198743,0.034918047,0.83182836,0.051564794,0.03249001
1,1,0.05958314,0.7026478,0.20384318,0.016136946,0.017788937
4,4,0.022490311,0.13662076,0.0119724665,0.01635843,0.8125581
4,4,0.011232144,0.018603923,0.012256403,0.019943923,0.9379636
0,0,0.6413124,0.018007241,0.31366774,0.011877939,0.015134652
4,4,0.01249036,0.050772022,0.008930668,0.013052743,0.9147542
2,4,0.015595663,0.022703003,0.052125428,0.015293053,0.89428294
0,0,0.57777554,0.041030135,0.35601768,0.010579645,0.014597033
4,4,0.013448261,0.02734991,0.011645445,0.015142234,0.93241423
4,4,0.03847961,0.16914912,0.065561935,0.026588954,0.7002204
4,4,0.019689435,0.094303735,0.02242413,0.020574,0.84300864
0,0,0.61394393,0.014375314,0.34529865,0.011822025,0.014560001
1,1,0.014694923,0.9390415,0.014459105,0.013984366,0.017820096
4,4,0.0668311,0.03394473,0.10768864,0.015299297,0.77623624
4,4,0.012785831,0.023406435,0.012878009,0.015992098,0.9349377
3,3,0.011395714,0.013720147,0.029364716,0.9320992,0.013420245
3,3,0.0067612194,0.009869447,0.018233394,0.9527095,0.012426509
2,2,0.22693147,0.16248156,0.5785487,0.012655836,0.019382374
1,1,0.022976717,0.8913953,0.043385323,0.01400461,0.028238133
3,3,0.0073005026,0.010524961,0.016256854,0.9567112,0.009206495
4,4,0.018233074,0.03698868,0.05449297,0.026323404,0.86396194
0,1,0.05955416,0.8862269,0.030113565,0.010286556,0.013818853
0,0,0.76255506,0.015034666,0.19969863,0.00976791,0.012943811
4,4,0.014033817,0.07509505,0.01504649,0.01652139,0.8793033
1,1,0.031054003,0.92289704,0.021830006,0.010598912,0.013620055
3,3,0.007614701,0.012089551,0.016659325,0.9517162,0.011920268
2,0,0.73782754,0.019630156,0.2227632,0.007547471,0.01223157
1,1,0.013331288,0.89796484,0.027290557,0.01540821,0.046005137
2,2,0.23354244,0.013559922,0.71989465,0.013618586,0.019384416
1,1,0.020313293,0.92752165,0.025044827,0.010953088,0.016167173
4,4,0.029105376,0.29349893,0.020715348,0.013125163,0.64355516
3,3,0.005811347,0.008021777,0.01609125,0.95925564,0.0108199855
2,0,0.7578366,0.024271714,0.19271709,0.009482194,0.015692439
1,1,0.080389045,0.6849299,0.16493943,0.023632232,0.046109423
2,1,0.041848816,0.8689969,0.062392145,0.014047065,0.012715089
3,3,0.0076853083,0.013549699,0.01891926,0.9373554,0.022490425
2,3,0.049348116,0.024774404,0.3728981,0.4493689,0.10361044
2,2,0.4696523,0.013060732,0.48875678,0.014520942,0.014009234
3,3,0.008517164,0.022659633,0.015598279,0.9266037,0.026621303
1,1,0.014501884,0.92397904,0.01184184,0.010712795,0.038964495
0,0,0.6940034,0.015346119,0.26583743,0.011261515,0.013551484
