True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.0097482065,0.012784013,0.01167602,0.9546359,0.01115588
2,2,0.24555627,0.009201007,0.719775,0.012450701,0.013016964
4,4,0.008836648,0.07876166,0.033391397,0.06273254,0.81627774
0,0,0.41602597,0.22149625,0.1367174,0.014641085,0.2111193
1,1,0.008785182,0.92444754,0.011925387,0.01470779,0.040134087
3,3,0.008392876,0.0113675445,0.008996804,0.96340275,0.007840058
3,3,0.0074109873,0.01622971,0.009173927,0.9568933,0.010291996
1,1,0.09943294,0.5027647,0.3133655,0.015418233,0.06901864
2,2,0.32807565,0.044892546,0.4896374,0.013904149,0.123490304
1,1,0.013539545,0.87593627,0.015497094,0.015236573,0.079790436
1,1,0.018782344,0.93855023,0.01721029,0.0068737636,0.018583367
2,2,0.17468761,0.013851643,0.7641838,0.024787268,0.022489665
1,1,0.07581946,0.77762413,0.10119728,0.012148912,0.033210196
3,3,0.008750933,0.011895538,0.011316765,0.9494629,0.018573971
4,1,0.011662361,0.57775885,0.022039132,0.01454512,0.37399456
2,0,0.6333874,0.030048708,0.26574987,0.0093106,0.0615034
3,3,0.00997757,0.015700992,0.016547067,0.8992638,0.058510475
1,1,0.049518388,0.41087142,0.25619578,0.092310175,0.19110428
3,3,0.017493287,0.035973996,0.022224436,0.87852955,0.04577877
1,1,0.011077268,0.9572228,0.008353351,0.012778632,0.010567991
1,1,0.0793596,0.87381124,0.022197511,0.013485121,0.011146571
2,0,0.80501205,0.013478411,0.16468821,0.008287461,0.0085338885
2,2,0.37157732,0.089090034,0.5116347,0.014387469,0.013310453
1,1,0.05768575,0.7105677,0.1004808,0.03487481,0.09639088
0,0,0.5343295,0.018048089,0.42900792,0.008961101,0.009653479
3,3,0.0073329485,0.008639391,0.009293008,0.96402895,0.010705699
1,1,0.01747864,0.92358536,0.031256992,0.017456966,0.010222065
1,1,0.008313618,0.9585296,0.010550292,0.012157699,0.01044871
0,0,0.48578134,0.03450054,0.3890556,0.01206017,0.078602344
3,3,0.006181171,0.0131326085,0.007236466,0.9622423,0.011207501
4,2,0.04438754,0.079102166,0.50276595,0.017703718,0.35604057
3,3,0.0066018067,0.02110496,0.009576769,0.9499125,0.012803992
2,2,0.28299725,0.01380161,0.67058146,0.012647071,0.01997255
4,4,0.008190993,0.016124384,0.017746951,0.034642655,0.923295
0,0,0.377977,0.26345325,0.23679407,0.031127293,0.09064839
2,1,0.048850205,0.83970267,0.086806886,0.011398743,0.013241526
1,1,0.013967616,0.94110096,0.015984226,0.0131351445,0.01581197
4,4,0.016115488,0.030043285,0.033649616,0.037003506,0.8831882
0,0,0.70124793,0.029114014,0.25393635,0.008351184,0.007350557
4,4,0.007595851,0.046306435,0.018183725,0.008647617,0.91926634
3,3,0.007766696,0.008826991,0.009816024,0.9552362,0.018354129
0,2,0.22248994,0.024263209,0.72123754,0.012328009,0.019681264
2,0,0.8653642,0.013854175,0.10918951,0.0059343143,0.00565775
0,0,0.8060278,0.016456489,0.16073614,0.00811353,0.00866595
2,2,0.21806109,0.017367506,0.6813422,0.011932397,0.071296856
0,0,0.87290317,0.013694249,0.0973282,0.008081569,0.007992829
2,2,0.21974762,0.020167122,0.7238362,0.018029017,0.01822001
2,2,0.09733023,0.051152863,0.5894561,0.24252626,0.019534502
0,0,0.82927454,0.023874918,0.12529017,0.009571334,0.011989046
4,4,0.0047919787,0.010712106,0.011633538,0.0067466204,0.9661157
0,0,0.82537436,0.028592665,0.13003767,0.0071739517,0.008821398
3,3,0.0081377085,0.0085208425,0.014702308,0.95878047,0.009858691
0,2,0.32235703,0.021488512,0.63587457,0.0112234615,0.009056413
3,3,0.008141246,0.009161606,0.00969966,0.9655227,0.007474872
4,4,0.046480373,0.14120029,0.20445213,0.02433346,0.58353376
2,2,0.40624437,0.014487925,0.5595488,0.01172623,0.007992607
1,1,0.00853703,0.954023,0.010737474,0.01126451,0.015438068
1,1,0.03473643,0.85510147,0.060942072,0.013139989,0.036080014
4,4,0.0063661,0.035996724,0.013524672,0.009132562,0.93498003
3,3,0.008214254,0.009842976,0.010664386,0.95922786,0.012050549
4,4,0.010675665,0.017839856,0.018698238,0.011330639,0.94145554
4,4,0.016297678,0.35452473,0.022656977,0.028379068,0.5781415
0,0,0.8718794,0.011988524,0.101612195,0.00835983,0.0061599417
2,2,0.47545046,0.008754258,0.49093246,0.012380687,0.012482199
2,1,0.026319588,0.91097486,0.02538908,0.0141456295,0.023170903
4,4,0.008459334,0.056396116,0.0185061,0.0067205364,0.90991795
1,4,0.01412339,0.2612233,0.068063475,0.010808278,0.6457815
0,0,0.78658086,0.010537315,0.18936582,0.007972943,0.005543108
4,4,0.064729154,0.07909014,0.1662662,0.0117182145,0.6781963
3,3,0.010567583,0.07481471,0.019184364,0.8768683,0.018565027
4,4,0.0089050755,0.018691672,0.018251795,0.010989853,0.94316167
3,3,0.007856047,0.014127984,0.01091662,0.93032545,0.036773827
0,2,0.23649082,0.016013777,0.72654486,0.01206865,0.008881846
0,0,0.866808,0.01502936,0.103830524,0.0065299375,0.0078021344
4,4,0.007966735,0.030574633,0.018853188,0.05629293,0.88631254
