True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.0068507525,0.011574949,0.0060960655,0.9624786,0.012999695
0,0,0.77143496,0.009929933,0.20463508,0.00873377,0.005266261
2,0,0.8054802,0.011243806,0.1695169,0.009099647,0.004659481
3,3,0.009520867,0.0083657205,0.008074556,0.9628174,0.011221492
4,4,0.029519608,0.18485756,0.06733412,0.008365616,0.7099231
4,4,0.008996459,0.031024894,0.019576134,0.076895185,0.8635073
3,3,0.01030669,0.01596326,0.00816782,0.9540329,0.01152927
1,1,0.013716508,0.9135103,0.020800045,0.019647392,0.03232567
3,3,0.0094098225,0.009279592,0.007481191,0.9648752,0.008954135
1,1,0.011910592,0.9469856,0.010649465,0.016595667,0.013858677
0,0,0.7724014,0.011389298,0.19914949,0.010636236,0.0064235735
1,0,0.60232836,0.041030824,0.3404175,0.010520653,0.0057027084
2,0,0.73432,0.01438922,0.23688461,0.0083391275,0.006067073
4,1,0.011100146,0.8694423,0.015472916,0.012067604,0.091917105
2,0,0.7051495,0.010280622,0.27027982,0.007886394,0.0064036665
0,0,0.49871477,0.12037999,0.3371648,0.014751892,0.02898852
1,0,0.66856664,0.010822075,0.30484223,0.008681886,0.0070871483
0,0,0.85296977,0.018830298,0.10607234,0.013009262,0.0091182925
1,1,0.012307559,0.9502059,0.010353295,0.010967814,0.016165443
2,0,0.7421202,0.011826694,0.23004,0.010094499,0.00591856
1,1,0.022856118,0.9349479,0.015214975,0.012026861,0.014954189
3,3,0.009296933,0.010243215,0.007393515,0.9599874,0.0130788945
2,4,0.00781722,0.01892143,0.028016893,0.017829614,0.92741483
0,0,0.784057,0.009758115,0.1919798,0.008447973,0.0057570953
1,2,0.46232888,0.019008074,0.5020756,0.009719975,0.006867454
0,0,0.54458374,0.033224605,0.39943555,0.010202287,0.012553875
4,4,0.053023484,0.059627958,0.050529506,0.009380428,0.82743865
3,3,0.011050924,0.008965263,0.0088210525,0.95975333,0.011409413
3,3,0.012161049,0.06189256,0.014888728,0.816555,0.09450256
2,2,0.4627163,0.011027833,0.51119244,0.009388335,0.0056750514
0,0,0.80983096,0.013167186,0.16141118,0.010199163,0.005391425
0,0,0.77060795,0.022705322,0.19209333,0.0076134796,0.0069799083
3,3,0.007640941,0.010491026,0.005700375,0.9664146,0.009753085
0,0,0.81431824,0.011094029,0.16037892,0.00808936,0.0061194464
2,2,0.08434429,0.035037268,0.81515676,0.018804956,0.04665673
1,1,0.09877328,0.64210004,0.21850318,0.016671628,0.023951905
4,4,0.020759095,0.43134207,0.045287352,0.020226933,0.4823846
4,4,0.005177134,0.019373214,0.014516274,0.025223784,0.93570954
0,0,0.8145723,0.0114905145,0.15925978,0.00864625,0.006031161
4,4,0.007122799,0.06443948,0.0148052825,0.01233912,0.9012933
2,4,0.014456242,0.02743004,0.122974314,0.018183215,0.81695616
0,0,0.81094086,0.031244747,0.13260831,0.018219134,0.006986957
4,4,0.008561192,0.035547823,0.020691972,0.01650168,0.91869736
4,4,0.029861197,0.3304106,0.12722522,0.02412483,0.48837817
4,4,0.009216525,0.0963425,0.021770077,0.02108639,0.8515845
0,0,0.6408835,0.009432972,0.33373746,0.010353726,0.0055923373
1,1,0.010499591,0.94680256,0.011060901,0.016455205,0.015181779
4,4,0.04472905,0.030364748,0.14098866,0.02197487,0.7619427
4,4,0.006637881,0.02432962,0.016928695,0.017568123,0.9345357
3,3,0.012159385,0.011115023,0.009828857,0.9560704,0.010826265
3,3,0.011389379,0.01467678,0.010522927,0.9446037,0.018807162
2,1,0.1928699,0.5551717,0.20887175,0.020153005,0.022933563
1,1,0.0088891545,0.91540164,0.01813882,0.012154757,0.04541568
3,3,0.009172868,0.011182692,0.0071025514,0.96371657,0.008825386
4,4,0.017649885,0.032342307,0.06583103,0.033978276,0.85019857
0,1,0.038871378,0.915336,0.017400578,0.014748175,0.013643774
0,0,0.76711106,0.01137148,0.20531571,0.009328358,0.0068733883
4,4,0.013036148,0.123419,0.030781526,0.03158182,0.80118155
1,1,0.04170374,0.91039103,0.01765222,0.017874492,0.012378507
3,3,0.009294338,0.010654146,0.0075555015,0.962555,0.0099410415
2,0,0.8385556,0.01812466,0.12899119,0.00890777,0.005420807
1,1,0.009615514,0.9104086,0.017975165,0.012345565,0.04965515
2,2,0.2768409,0.013656822,0.68568546,0.014266124,0.009550681
1,1,0.012909857,0.9447918,0.014937183,0.012265989,0.015095239
4,4,0.023892919,0.41283375,0.027115127,0.017123474,0.51903474
3,3,0.008667324,0.008238241,0.007927117,0.9649505,0.010216767
2,0,0.84073734,0.022620851,0.12102565,0.009734283,0.005881942
1,1,0.06746113,0.6783948,0.1605312,0.023983728,0.06962919
2,1,0.03429983,0.8902251,0.042233165,0.019276178,0.013965681
3,3,0.009486311,0.012527802,0.007769799,0.9477879,0.022428248
2,2,0.04567573,0.04847736,0.49722922,0.113090396,0.29552725
2,0,0.48598716,0.011561126,0.48458603,0.011109082,0.0067565744
3,3,0.0073144324,0.014267165,0.0063870205,0.9580153,0.014016073
1,1,0.009014245,0.9305365,0.011475529,0.012651771,0.03632195
0,2,0.47725648,0.009309692,0.4950477,0.010111452,0.008274706
