True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.009257627,0.006293677,0.007828163,0.96111184,0.015508792
1,1,0.023128323,0.6366503,0.056254618,0.015116507,0.26885015
0,0,0.7417129,0.010715772,0.22427522,0.01130003,0.011995987
2,2,0.08091817,0.038323052,0.8128622,0.012825846,0.055070724
2,2,0.4417813,0.044880446,0.44756195,0.017931962,0.04784442
4,4,0.01009767,0.017446358,0.015381698,0.023217743,0.9338565
0,2,0.10008344,0.015135536,0.8309198,0.012023577,0.04183761
4,4,0.058132347,0.06293357,0.32371,0.023793394,0.5314307
2,0,0.7294123,0.096221246,0.12846802,0.012283018,0.033615407
3,3,0.012887136,0.010210954,0.010559919,0.9497464,0.016595613
2,0,0.53608924,0.011174795,0.42914948,0.01169928,0.011887154
0,0,0.73075205,0.011113893,0.2353557,0.011588797,0.01118948
4,4,0.010052885,0.074237905,0.01628878,0.013188705,0.8862317
3,3,0.014475818,0.0107431095,0.014150266,0.9482326,0.012398158
1,1,0.013928222,0.9428702,0.017024688,0.010580573,0.015596279
0,0,0.5940832,0.012540745,0.37207144,0.009882655,0.011421946
1,1,0.0099669015,0.94567114,0.010796999,0.008145169,0.025419837
0,2,0.34167087,0.012384893,0.6221033,0.009476213,0.014364701
2,2,0.093031555,0.02007011,0.8353005,0.025057001,0.026540792
2,0,0.6817256,0.012781771,0.28035304,0.012199063,0.012940511
4,4,0.008918366,0.05815283,0.013028083,0.011676678,0.90822405
1,1,0.016906165,0.937541,0.014548551,0.006920098,0.02408421
4,4,0.010270289,0.04411138,0.016380798,0.018452587,0.91078496
4,1,0.009005159,0.879523,0.015524657,0.008974668,0.08697244
2,2,0.3071083,0.016954837,0.653445,0.009077897,0.013413912
1,1,0.09048824,0.6323132,0.19480185,0.010844056,0.071552716
4,4,0.016136473,0.05939996,0.027381113,0.13307126,0.76401114
0,0,0.8619735,0.013956906,0.09950714,0.012519848,0.012042592
1,1,0.14490055,0.75802064,0.05694888,0.016140867,0.023989119
1,1,0.013774195,0.94754237,0.010626859,0.012136457,0.015920127
4,4,0.010848629,0.046846207,0.033089627,0.017973017,0.8912426
3,3,0.009510229,0.009337147,0.007280659,0.9624949,0.011376996
1,2,0.42898393,0.061074454,0.46119183,0.012576435,0.036173347
1,1,0.012448821,0.91725,0.028413247,0.013371037,0.028516894
4,4,0.013577452,0.029484382,0.021987837,0.033495393,0.90145487
3,3,0.010009524,0.011795857,0.0097642215,0.9573083,0.011122103
2,2,0.056775145,0.03679645,0.6896213,0.018636156,0.19817084
0,0,0.5003977,0.013234407,0.4571682,0.012595709,0.016604016
3,3,0.012893519,0.01094965,0.010568067,0.9524618,0.013126947
2,2,0.09902962,0.01909324,0.8453542,0.010705751,0.025817115
2,0,0.48201615,0.016049635,0.4661929,0.009511857,0.026229512
3,3,0.009342347,0.008871138,0.0078787925,0.96235853,0.011549211
4,4,0.017463092,0.24351324,0.026055649,0.02210359,0.69086444
4,4,0.012593972,0.03776897,0.037845448,0.019099936,0.89269173
0,0,0.7899198,0.023709,0.16134511,0.010308648,0.014717496
3,2,0.056325365,0.14472137,0.5982265,0.04538233,0.1553444
1,1,0.014470987,0.94665146,0.012320568,0.009692609,0.016864318
3,3,0.020703297,0.08139788,0.020688826,0.8360355,0.041174427
2,2,0.23610356,0.05559152,0.58738095,0.0324903,0.088433735
0,0,0.88166374,0.035385545,0.056361895,0.012715836,0.0138730295
1,2,0.35465094,0.018096128,0.60592926,0.009128032,0.012195653
1,1,0.113657095,0.81895727,0.029631559,0.018065622,0.019688386
0,2,0.16623893,0.010888107,0.802459,0.008988023,0.011425872
0,0,0.65629447,0.014919055,0.3047607,0.01050032,0.013525506
0,2,0.10059948,0.010926191,0.8620883,0.009384816,0.017001135
2,0,0.7980986,0.019952832,0.15709066,0.012512652,0.012345265
3,3,0.008619779,0.010608382,0.007525137,0.9405086,0.032738004
2,0,0.58399343,0.3024838,0.06879149,0.018434966,0.026296232
1,1,0.02625327,0.8351484,0.106296115,0.012161428,0.020140823
4,4,0.038026966,0.032066356,0.029045667,0.018904096,0.88195693
4,2,0.074869774,0.119053885,0.7338962,0.023185678,0.0489945
2,1,0.03424009,0.568766,0.099639885,0.017366767,0.27998728
0,0,0.6434791,0.014272233,0.31998846,0.00905819,0.013202036
0,0,0.7725389,0.014608404,0.18848987,0.009304664,0.015058125
4,4,0.008094731,0.03306165,0.011539045,0.018782709,0.9285218
2,2,0.06612653,0.02303174,0.87091565,0.018788407,0.021137662
3,3,0.008774434,0.007851675,0.00554807,0.9627783,0.015047565
3,3,0.010136992,0.005789809,0.008376492,0.9632029,0.012493798
4,4,0.014847248,0.030489916,0.036128912,0.015995188,0.9025387
3,3,0.011188344,0.009592678,0.010173206,0.95645654,0.012589211
1,1,0.009661569,0.94960785,0.015121354,0.008465033,0.017144179
1,3,0.01274041,0.02757528,0.014955493,0.88947195,0.05525696
3,3,0.009520815,0.011194946,0.00877791,0.9485533,0.021953085
3,3,0.00936889,0.0082064085,0.007482235,0.9639378,0.011004589
0,0,0.87907505,0.015658606,0.081468016,0.012309414,0.011488919
