True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.01162609,0.009547109,0.015017533,0.9372046,0.02660464
1,1,0.009518079,0.933211,0.013747769,0.013914162,0.029608993
3,4,0.016738385,0.26257506,0.06934392,0.24441749,0.40692514
1,2,0.12452912,0.015111689,0.72950095,0.028675595,0.102182575
1,1,0.020651085,0.94492537,0.01337909,0.00809024,0.012954314
1,1,0.013563377,0.95027775,0.013099982,0.008812719,0.014246188
3,3,0.011311616,0.009969902,0.013808232,0.93842214,0.026488092
1,1,0.013887846,0.9526834,0.011755742,0.011037464,0.01063549
4,4,0.00828906,0.0138604175,0.016683696,0.04593239,0.9152344
2,2,0.46048275,0.010810246,0.50702554,0.010278803,0.011402647
1,1,0.023652669,0.4638713,0.046252973,0.15709658,0.3091264
0,1,0.015361557,0.85523874,0.022694146,0.017031834,0.08967373
1,1,0.007866896,0.95016223,0.008595362,0.009150605,0.024224896
2,2,0.43895948,0.009376678,0.5316104,0.011223815,0.008829622
4,4,0.013609844,0.08007375,0.026156161,0.03694122,0.843219
4,4,0.040170874,0.020389732,0.070367835,0.021953804,0.8471177
4,4,0.0074094534,0.010240201,0.017023422,0.03981047,0.9255164
4,4,0.033517465,0.016674332,0.14142425,0.050188027,0.75819594
1,1,0.014043628,0.9452499,0.012334239,0.006808148,0.02156403
4,4,0.008637142,0.017604053,0.02154788,0.026130587,0.9260802
0,0,0.61179817,0.010267767,0.3572536,0.011848541,0.008831912
1,1,0.009007073,0.72044796,0.019440476,0.02037375,0.23073065
3,3,0.014819034,0.012690741,0.021911459,0.90124893,0.049329873
3,3,0.009937479,0.011512878,0.013394031,0.9283509,0.036804587
2,2,0.25019917,0.009658945,0.70985836,0.013768229,0.01651529
1,4,0.022382777,0.106014825,0.086272046,0.016146595,0.76918375
3,3,0.015075999,0.34532374,0.026248889,0.54780245,0.06554889
0,2,0.23421068,0.011212422,0.7349104,0.010167005,0.009499384
2,1,0.20700152,0.59629333,0.14956792,0.015806604,0.03133066
2,2,0.103245325,0.020060517,0.74710506,0.07340685,0.056182206
4,4,0.010131893,0.07026861,0.017583296,0.044484645,0.8575315
4,4,0.012859359,0.04140237,0.028301736,0.029236097,0.8882004
3,3,0.011834987,0.0120864725,0.014160668,0.9439914,0.017926462
2,0,0.5571137,0.009880069,0.41242543,0.011876193,0.008704587
4,4,0.02672285,0.062350843,0.063124724,0.028814567,0.8189871
0,0,0.6525411,0.014527806,0.31512266,0.00894978,0.008858682
2,2,0.17744209,0.008547632,0.77311623,0.02198568,0.018908361
0,0,0.5712241,0.010503136,0.39595678,0.013897343,0.008418652
0,0,0.6164667,0.011717726,0.3510954,0.011724142,0.008995948
2,2,0.15743817,0.014395642,0.74223775,0.020498639,0.065429755
0,0,0.61646247,0.011602814,0.35286352,0.0110115195,0.008059659
0,4,0.038911827,0.23624246,0.09807648,0.022551488,0.6042177
4,2,0.36165127,0.009191358,0.60674053,0.011924452,0.010492392
3,3,0.012859761,0.009447198,0.01575332,0.93940526,0.022534456
2,2,0.29875967,0.009506586,0.6709725,0.011014451,0.00974675
3,3,0.010647092,0.011890616,0.015489538,0.9316009,0.030371852
2,2,0.16731776,0.022649737,0.73400164,0.024462836,0.05156802
3,3,0.012384889,0.010921239,0.016025098,0.92973256,0.030936146
4,4,0.014377284,0.043179095,0.02516428,0.019342758,0.8979366
0,0,0.64426863,0.010975878,0.32321295,0.011833966,0.009708592
0,0,0.6834506,0.011073462,0.28603947,0.010251661,0.009184736
0,0,0.58529323,0.011280479,0.3710485,0.013915978,0.018461743
2,0,0.72713035,0.015973289,0.23609513,0.010569448,0.010231734
3,3,0.010184782,0.008077713,0.014908831,0.92928433,0.03754435
2,0,0.6515461,0.011616886,0.3148323,0.010187556,0.011817091
3,3,0.009793089,0.009749939,0.011777793,0.9476642,0.021015016
1,1,0.012023157,0.90143424,0.014157086,0.007486773,0.06489869
1,1,0.3738838,0.39281255,0.16480294,0.029496785,0.039003864
4,4,0.0069132946,0.04967527,0.031922676,0.02447268,0.8870161
4,1,0.054691713,0.49440178,0.0835138,0.046086673,0.32130605
4,4,0.00885144,0.014132648,0.021921197,0.018089805,0.9370049
2,2,0.38329622,0.009516778,0.57785684,0.014632809,0.0146973645
1,1,0.013646933,0.9480573,0.010151981,0.0074936226,0.02065024
0,0,0.54541427,0.012585029,0.42356312,0.008740974,0.009696682
4,4,0.011363853,0.012736225,0.028000906,0.036020845,0.91187817
0,0,0.5795278,0.0126471445,0.3822516,0.0140744485,0.011499024
2,2,0.19841778,0.014890648,0.7684672,0.008792146,0.009432195
3,3,0.009017659,0.013507321,0.016018525,0.91421515,0.047241338
0,2,0.25085193,0.008487671,0.7062122,0.013808001,0.020640144
1,1,0.01994483,0.9478243,0.011371354,0.006609542,0.014250018
2,2,0.23578611,0.25136408,0.48209703,0.014614697,0.016138112
3,3,0.009187674,0.014777524,0.011719979,0.94377804,0.020536853
1,1,0.013172161,0.80184704,0.03534462,0.022029733,0.12760642
0,0,0.5402258,0.01098101,0.4275002,0.0103438115,0.0109492205
3,3,0.012584695,0.01075602,0.0128762415,0.94686294,0.0169201
