True,pred,prob_0,prob_1,prob_2,prob_3,prob_4
3,3,0.013075805,0.013929586,0.017809806,0.9271914,0.02799342
1,4,0.016319161,0.16624705,0.081590906,0.024457753,0.7113851
0,0,0.7065489,0.0111614,0.2579356,0.012740685,0.011613416
2,2,0.21203278,0.04283182,0.68419534,0.0245022,0.03643781
2,2,0.28749114,0.044924896,0.5704157,0.019593956,0.07757435
4,4,0.009909379,0.029255178,0.0134599805,0.038108498,0.9092669
0,2,0.16828425,0.016283464,0.7538073,0.022628661,0.038996294
4,4,0.0894712,0.074774414,0.23778422,0.03154421,0.5664259
2,0,0.7406528,0.040336266,0.19651549,0.009900279,0.0125951255
3,3,0.013693566,0.011896313,0.01609981,0.9309977,0.02731254
2,0,0.56973094,0.015311471,0.3867284,0.01228702,0.015942158
0,0,0.70663816,0.014531969,0.25584716,0.010908867,0.012073891
4,4,0.011960439,0.12455845,0.017100055,0.023999704,0.82238144
3,3,0.033677813,0.028609874,0.048128575,0.85772264,0.03186114
1,1,0.017218862,0.8982077,0.048159,0.014616862,0.021797491
0,0,0.7024315,0.0148199545,0.25969383,0.011186901,0.011867824
1,1,0.018166315,0.78359866,0.047166493,0.021083554,0.12998499
0,2,0.33633697,0.016786447,0.6066389,0.015456778,0.024780912
2,2,0.16108206,0.01362521,0.7780474,0.028995346,0.01825003
2,0,0.67332345,0.012842174,0.29023367,0.010267357,0.013333355
4,4,0.012775361,0.16089413,0.023541925,0.024407504,0.77838105
1,1,0.040757097,0.82333404,0.0694484,0.016577315,0.04988321
4,4,0.013944591,0.0667351,0.017396463,0.024875915,0.877048
4,1,0.0097874375,0.6052392,0.027907593,0.021337358,0.33572835
2,0,0.53008515,0.017195014,0.42635456,0.014112629,0.01225271
1,1,0.06955161,0.61562854,0.16534741,0.023282684,0.12618975
4,4,0.014137889,0.10162941,0.030766118,0.10412388,0.74934274
0,0,0.8071844,0.019655876,0.14297009,0.015028633,0.0151610095
1,1,0.3058734,0.5225081,0.13417217,0.014437516,0.023008803
1,1,0.011783721,0.9185389,0.023876086,0.015909707,0.029891592
4,4,0.010579988,0.07568229,0.030944858,0.02549901,0.85729384
3,3,0.010069773,0.013043108,0.013885832,0.94421273,0.018788537
1,2,0.32816693,0.055990797,0.5390353,0.009859843,0.0669471
1,1,0.007797537,0.858719,0.03661695,0.021936256,0.0749302
4,4,0.0143520385,0.05119111,0.023298034,0.049123198,0.8620356
3,3,0.012064008,0.02016948,0.016897906,0.92830503,0.022563627
2,4,0.033535562,0.07512224,0.19976234,0.020705191,0.67087466
0,0,0.55650246,0.0167581,0.3936093,0.014441323,0.018688865
3,3,0.0110980645,0.014377386,0.014602369,0.94109625,0.018825991
2,2,0.1870076,0.019228475,0.7499585,0.015515666,0.0282897
2,0,0.5286574,0.020026594,0.41629574,0.010836544,0.024183666
3,3,0.010971692,0.011329632,0.012541107,0.9462729,0.018884666
4,4,0.018315764,0.28360766,0.066139035,0.033825915,0.5981116
4,4,0.012935332,0.07109407,0.036015876,0.04556821,0.83438647
0,0,0.6440845,0.02854229,0.29959288,0.010393554,0.017386774
3,4,0.05086591,0.27381152,0.18643302,0.17392626,0.31496334
1,1,0.014934699,0.92266154,0.026636815,0.011204631,0.02456227
3,3,0.014292488,0.18267117,0.042666677,0.68412936,0.076240316
2,2,0.2928961,0.041082326,0.583282,0.023764964,0.058974594
0,0,0.79603076,0.045399133,0.123189166,0.014805555,0.02057537
1,2,0.47180882,0.018948868,0.48580283,0.011220587,0.012218926
1,1,0.37378904,0.48548242,0.09910076,0.01581887,0.02580882
0,2,0.29417804,0.017761108,0.65132445,0.016281717,0.020454656
0,0,0.7242258,0.017192887,0.23852263,0.009459839,0.010598767
0,2,0.27719337,0.015053031,0.66488117,0.014959542,0.027912902
2,0,0.78582203,0.017617386,0.1778062,0.009296647,0.009457653
3,3,0.008680212,0.014543422,0.011793987,0.92460376,0.040378667
2,0,0.5352395,0.24168058,0.18931177,0.0101281,0.023640005
1,1,0.040021338,0.7066477,0.20719983,0.0154648535,0.030666256
4,4,0.31858233,0.08580245,0.07394362,0.04542461,0.476247
4,1,0.03826437,0.5361018,0.19312784,0.058383383,0.17412263
2,1,0.051969286,0.44259778,0.19965066,0.05145866,0.2543236
0,0,0.6719456,0.015951553,0.28959116,0.008503164,0.014008575
0,0,0.7943264,0.01602943,0.16744812,0.010616583,0.011579485
4,4,0.008213556,0.04978792,0.013074017,0.024209723,0.9047147
2,2,0.12564209,0.024446504,0.7917836,0.026482517,0.031645324
3,3,0.01020748,0.011397899,0.012730364,0.9419212,0.023743082
3,3,0.012688523,0.013437866,0.019369025,0.9320432,0.02246133
4,4,0.08358443,0.08658403,0.20013964,0.075477436,0.5542144
3,3,0.013136651,0.013716435,0.015819306,0.93626535,0.021062303
1,1,0.007365724,0.91661763,0.026028711,0.012305359,0.0376825
1,3,0.0112999575,0.0605865,0.021623647,0.76583695,0.14065294
3,3,0.009404005,0.017634809,0.013614624,0.92975914,0.029587448
3,3,0.009602822,0.012313469,0.012953281,0.9456916,0.01943874
0,0,0.81722414,0.030459486,0.120128565,0.015248613,0.016939156
