True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
1,1,0.1414346761541863,0.48156352099649213,0.15224365379114785,0.08718591635037402,0.13757223270779972,1,0.0,1.0,0.0,0.0,0.0,1,0.11,0.6,0.06,0.01,0.22,1,0.03761178261387386,0.835326781026408,0.09452670895317461,0.003447032883343449,0.029087694523199845,1,0.2,0.6,0.2,0.0,0.0
3,3,0.046677820319264984,0.055356810646625565,0.058217490840361805,0.7561472579524824,0.08360062024126536,3,0.0,0.0,0.0,1.0,0.0,3,0.07,0.04,0.06,0.71,0.12,3,3.359135934659873e-08,3.732229104968877e-08,4.1750564462004864e-08,0.9999260520754778,7.383526030737684e-05,3,0.0,0.0,0.0,1.0,0.0
3,3,0.10385354985472,0.09064300597195982,0.08699635554484797,0.5275633806958774,0.1909437079325948,3,0.0,0.0,0.0,1.0,0.0,3,0.06,0.08,0.04,0.55,0.27,3,0.00487624070616532,0.003130735562170096,0.0029687182317280434,0.962760878008274,0.02626342749166265,3,0.0,0.0,0.0,1.0,0.0
1,4,0.13786799550831738,0.19969293245807596,0.19242662847689712,0.1777363362552634,0.2922761073014461,4,0.0,0.0,0.0,0.0,1.0,4,0.09,0.22,0.21,0.15,0.33,4,0.05119105210160668,0.1506565703045973,0.21663462263629943,0.054890749590026246,0.52662700536747,1,0.0,0.6,0.2,0.0,0.2
0,2,0.24926516173484695,0.15643442509845198,0.2985088278170796,0.11410782025939015,0.1816837650902313,4,0.0,0.0,0.0,0.0,1.0,0,0.5,0.11,0.29,0.05,0.05,2,0.33351216057592614,0.06575338928412695,0.47521344147546707,0.008099205577557576,0.1174218030869223,0,0.6,0.0,0.4,0.0,0.0
0,0,0.602855237191809,0.05299031675121452,0.27699535402245673,0.02497585988271461,0.04218323215180498,0,1.0,0.0,0.0,0.0,0.0,0,0.62,0.07,0.27,0.0,0.04,0,0.6981749043796286,0.004952214473410557,0.2949679643238131,9.33015324824753e-05,0.001811615290665232,2,0.4,0.0,0.6,0.0,0.0
3,3,0.051454793357990164,0.10565576519636591,0.0849808005082566,0.65158695130632,0.10632168963106738,3,0.0,0.0,0.0,1.0,0.0,3,0.07,0.21,0.07,0.56,0.09,3,2.0307153931525547e-07,3.5279439851379726e-07,3.2281097675691553e-07,0.9998677599849926,0.00013136133809280097,3,0.0,0.2,0.0,0.8,0.0
4,4,0.1349980478879809,0.27886930805119564,0.11701956447512316,0.09631077523935319,0.37280230434634726,1,0.0,1.0,0.0,0.0,0.0,4,0.13,0.28,0.09,0.05,0.45,4,0.03069366914035899,0.3620216669252196,0.07348920478785466,0.005025113682641683,0.5287703454639252,4,0.0,0.0,0.0,0.0,1.0
1,1,0.10189904672565098,0.3033051494777171,0.1351259760049769,0.15938925676861168,0.3002805710230434,4,0.0,0.0,0.0,0.0,1.0,1,0.06,0.45,0.14,0.09,0.26,4,0.013208735384999904,0.21704803766105618,0.05466995136704524,0.02581883058500218,0.6892544450018963,4,0.2,0.2,0.0,0.0,0.6
0,0,0.3592335234566669,0.2056690153938387,0.23378354237847637,0.08396279507748645,0.11735112369353165,0,1.0,0.0,0.0,0.0,0.0,0,0.38,0.17,0.3,0.06,0.09,0,0.5688647295758432,0.07498802318545285,0.33829151099271704,0.001932975102587001,0.015922761143399657,0,0.6,0.2,0.2,0.0,0.0
