True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
3,3,0.11187107998720305,0.13804514282268898,0.16723132884991632,0.36763743179118014,0.2152150165490114,3,0.0,0.0,0.0,1.0,0.0,3,0.05,0.08,0.13,0.49,0.25,3,0.017533336366823526,0.040285999774953514,0.08451871433243394,0.6800229446241863,0.1776390049016025,3,0.0,0.0,0.0,0.8,0.2
2,2,0.23017351303074116,0.1397327070538141,0.39326578739523443,0.10385849911542461,0.1329694934047856,2,0.0,0.0,1.0,0.0,0.0,2,0.23,0.15,0.38,0.08,0.16,2,0.32027621325646466,0.061339801740340455,0.5654024193124004,0.01112629372601617,0.04185527196477881,2,0.2,0.2,0.6,0.0,0.0
4,4,0.1476571299017337,0.23584652101806378,0.18603426923367006,0.1743360512332107,0.2561260286133218,1,0.0,1.0,0.0,0.0,0.0,4,0.16,0.29,0.07,0.16,0.32,4,0.050082900095686424,0.28207266582577256,0.1738346552416073,0.07460153132030348,0.41940824751663014,1,0.2,0.4,0.2,0.0,0.2
0,1,0.26849211413590673,0.27069623012701904,0.17159349122649256,0.1000316587349497,0.18918650577563198,1,0.0,1.0,0.0,0.0,0.0,1,0.29,0.35,0.16,0.09,0.11,1,0.21435367395567548,0.4210966941038904,0.19306122382739668,0.015506570035850644,0.15598183807718682,0,0.4,0.2,0.2,0.0,0.2
1,1,0.09805342229717734,0.3504538425689279,0.22307614688851893,0.12292748897805725,0.2054890992673186,1,0.0,1.0,0.0,0.0,0.0,1,0.04,0.46,0.24,0.07,0.19,1,0.019439565823363633,0.6912725523002154,0.19832903380474634,0.010317941931855729,0.08064090613981892,1,0.0,0.8,0.2,0.0,0.0
3,3,0.05664775489811942,0.07480730508963777,0.07812067587833105,0.677346528334539,0.11307773579937282,3,0.0,0.0,0.0,1.0,0.0,3,0.01,0.06,0.01,0.8,0.12,3,0.0003349923835604118,0.002920275958223387,0.002271039103084859,0.9911401518189602,0.003333540736171431,3,0.0,0.0,0.0,1.0,0.0
3,3,0.1438508425289893,0.16165831681444476,0.16014129166221278,0.3646193185474587,0.1697302304468944,4,0.0,0.0,0.0,0.0,1.0,4,0.1,0.16,0.08,0.32,0.34,3,0.018746163255549248,0.019337249104730038,0.026655274444152433,0.9101354321953878,0.025125881000180525,3,0.0,0.0,0.0,0.8,0.2
1,4,0.11379470371362957,0.28334675275791765,0.1288386652244354,0.15521614345154727,0.3188037348524701,1,0.0,1.0,0.0,0.0,0.0,4,0.1,0.29,0.1,0.06,0.45,4,0.017981801933794044,0.22050008894472137,0.038010926672146964,0.08652185848888283,0.6369853239604547,1,0.2,0.4,0.0,0.0,0.4
2,0,0.3331409645687514,0.1283931493338928,0.250034993944679,0.08006789396329198,0.2083629981893849,2,0.0,0.0,1.0,0.0,0.0,0,0.44,0.07,0.25,0.09,0.15,0,0.4359095719009671,0.034698867213313285,0.345497410972219,0.002650788235851644,0.18124336167764893,0,0.6,0.2,0.0,0.0,0.2
1,1,0.10287670065842222,0.3561590947482697,0.17011931226879767,0.145579556976904,0.22526533534760662,4,0.0,0.0,0.0,0.0,1.0,4,0.04,0.37,0.09,0.06,0.44,1,0.019343750571386795,0.6353770728629672,0.13659312070616236,0.04153859550179569,0.1671474603576876,1,0.0,1.0,0.0,0.0,0.0
1,1,0.22509650250595636,0.3585121150490069,0.16157598861590092,0.08430143994388219,0.17051395388525353,1,0.0,1.0,0.0,0.0,0.0,1,0.22,0.5,0.06,0.07,0.15,1,0.11404272512054275,0.657641928990121,0.1350341385433287,0.004556508415514392,0.08872469893049319,1,0.2,0.4,0.2,0.0,0.2
2,4,0.1680221517375598,0.1569154600486459,0.23694482957572893,0.19134040470812466,0.2467771539299407,4,0.0,0.0,0.0,0.0,1.0,4,0.19,0.12,0.25,0.11,0.33,4,0.09500953254645086,0.07193933519293357,0.3357064102594043,0.09319937613818938,0.404145345863022,0,0.4,0.0,0.2,0.2,0.2
1,1,0.13145501864688988,0.32229257513788595,0.16828585846089733,0.1607892637349735,0.2171772840193533,1,0.0,1.0,0.0,0.0,0.0,1,0.11,0.37,0.16,0.1,0.26,1,0.038392945688250586,0.4906206790801267,0.11838342384908657,0.06812887085568431,0.2844740805268521,1,0.0,0.6,0.0,0.2,0.2
3,3,0.03187559385978455,0.043205731743893305,0.04970599122255784,0.7603233417860131,0.11488934138775118,3,0.0,0.0,0.0,1.0,0.0,3,0.03,0.03,0.0,0.81,0.13,3,3.792148224383511e-07,4.275296119484539e-07,4.253715886248426e-07,0.999341900477556,0.0006568674064209907,3,0.0,0.0,0.0,1.0,0.0
4,4,0.08112699471196684,0.282913054469902,0.1304597897519566,0.1591615244626041,0.3463386366035704,1,0.0,1.0,0.0,0.0,0.0,4,0.07,0.3,0.06,0.07,0.5,4,0.004837881563821149,0.3263323860203084,0.039289849258111124,0.040794665864844225,0.5887452172929154,1,0.0,0.8,0.2,0.0,0.0
2,2,0.18905597027963958,0.20168381073472647,0.24195913184950393,0.1523635294408795,0.21493755769525058,2,0.0,0.0,1.0,0.0,0.0,4,0.21,0.14,0.23,0.09,0.33,2,0.1573581386742224,0.18324140539265862,0.4107609417968406,0.037918658841137605,0.21072085529514104,0,0.6,0.0,0.2,0.0,0.2
3,3,0.09658928745829383,0.13237627518938222,0.14764644500629243,0.34879727338123495,0.2745907189647965,4,0.0,0.0,0.0,0.0,1.0,3,0.05,0.04,0.05,0.61,0.25,4,0.01327641175730886,0.04180943831595119,0.0716558196057115,0.5394591513511874,0.333799178969841,3,0.0,0.0,0.0,0.6,0.4
1,2,0.12350289065386803,0.2160115071808702,0.2263334856072474,0.21403187656072756,0.2201202399972869,3,0.0,0.0,0.0,1.0,0.0,3,0.08,0.24,0.14,0.28,0.26,2,0.053728840131244224,0.2660239479844344,0.35723933154777143,0.16681234897383598,0.1561955313627141,2,0.2,0.2,0.4,0.2,0.0
3,3,0.04669161183964466,0.06534183268618843,0.07237511631784078,0.6866947203410002,0.12889671881532597,3,0.0,0.0,0.0,1.0,0.0,3,0.01,0.0,0.01,0.84,0.14,3,0.00014925020653634892,0.001286454337893331,0.0012963485462599861,0.9942695852904724,0.002998361618837775,3,0.0,0.0,0.0,1.0,0.0
1,1,0.04275176782120192,0.41771717733318287,0.0840701382592094,0.10308380883533867,0.35237710775106723,1,0.0,1.0,0.0,0.0,0.0,1,0.07,0.6,0.04,0.04,0.25,1,0.0017320801827836873,0.70898267019093,0.014364480941109902,0.01255653106301857,0.2623642376221578,1,0.0,0.4,0.0,0.2,0.4
1,1,0.17291863616880135,0.3738075183975442,0.16952904472929103,0.1290131141208546,0.1547316865835087,1,0.0,1.0,0.0,0.0,0.0,1,0.15,0.57,0.15,0.05,0.08,1,0.05359840708861583,0.7225667211535528,0.12499021901754845,0.02626223857257469,0.0725824141677082,1,0.0,1.0,0.0,0.0,0.0
2,0,0.5424231071782338,0.060318165145424284,0.28905715050549524,0.03788324149623549,0.07031833567461115,0,1.0,0.0,0.0,0.0,0.0,0,0.5,0.11,0.29,0.07,0.03,0,0.6371684320105407,0.002212441390392913,0.35821966735365235,0.00017643558834817868,0.002223023657065993,0,0.8,0.0,0.2,0.0,0.0
2,1,0.13082057036788708,0.2535310344881231,0.24927226679423198,0.1336956256570565,0.2326805026927013,2,0.0,0.0,1.0,0.0,0.0,2,0.28,0.19,0.32,0.08,0.13,1,0.04675563070348137,0.3932884068529326,0.33602418583435645,0.023756909130838846,0.20017486747839103,1,0.0,0.6,0.0,0.0,0.4
1,1,0.11128595259043692,0.5050915248133206,0.15586901955972435,0.10326566112366672,0.12448784191285137,4,0.0,0.0,0.0,0.0,1.0,1,0.15,0.39,0.15,0.14,0.17,1,0.012758238969671903,0.905532628737103,0.05136261480359299,0.006314832061253212,0.02403168542837891,1,0.0,0.8,0.2,0.0,0.0
0,0,0.556872191019441,0.0358103262535761,0.3417149574027395,0.025689169035569868,0.03991335628867357,2,0.0,0.0,1.0,0.0,0.0,0,0.51,0.11,0.33,0.04,0.01,0,0.6166668741120566,0.0022446137385387305,0.37954405812889286,0.00037140482590215215,0.001173049194609632,2,0.4,0.0,0.6,0.0,0.0
3,3,0.0614881064359753,0.0681370599381559,0.08384299369885938,0.6525691339324416,0.13396270599456778,3,0.0,0.0,0.0,1.0,0.0,3,0.03,0.01,0.05,0.75,0.16,3,0.0005116722257168133,0.0015014860700807617,0.0021549816389813334,0.9886133484193503,0.007218511645870899,3,0.0,0.0,0.0,1.0,0.0
1,4,0.0729734745874686,0.19001738567060722,0.1398430787458057,0.09432781276806468,0.5028382482280538,1,0.0,1.0,0.0,0.0,0.0,1,0.09,0.38,0.14,0.05,0.34,4,0.005468457083613915,0.08488137596930845,0.03640784214842477,0.005316187528499106,0.8679261372701538,4,0.0,0.2,0.0,0.2,0.6
1,1,0.06607055163648118,0.5977242222005732,0.09440170451519654,0.10161987808575022,0.1401836435619988,4,0.0,0.0,0.0,0.0,1.0,1,0.06,0.69,0.05,0.06,0.14,1,0.002002077757017149,0.9759713671795284,0.006989195962985131,0.004575631976905857,0.010461727123563436,1,0.2,0.4,0.0,0.2,0.2
0,0,0.2896050203524932,0.08489774279888006,0.21390211472781476,0.15180513907326604,0.2597899830475461,2,0.0,0.0,1.0,0.0,0.0,0,0.36,0.07,0.21,0.18,0.18,0,0.38053107045840423,0.018959528943665798,0.32244444173517667,0.041991402962340996,0.23607355590041232,0,0.6,0.0,0.0,0.0,0.4
3,4,0.03538011127027852,0.15602035983688145,0.08866677945113997,0.33989209318236263,0.3800406562593375,3,0.0,0.0,0.0,1.0,0.0,3,0.02,0.1,0.05,0.51,0.32,3,0.0008680172539947648,0.03928579876430577,0.0073046114819030625,0.6957268538010438,0.2568147186987528,4,0.0,0.2,0.0,0.2,0.6
4,4,0.07335758219469746,0.3481410214067794,0.11223805144301581,0.11607425146069905,0.3501890934948083,1,0.0,1.0,0.0,0.0,0.0,4,0.03,0.22,0.07,0.1,0.58,4,0.00337417041301445,0.3426659685999591,0.024049103349207235,0.012179640751948472,0.6177311168858706,1,0.0,0.6,0.2,0.0,0.2
3,3,0.14446901268273588,0.24499284435416988,0.1422094006256102,0.29337760109558497,0.17495114124189912,3,0.0,0.0,0.0,1.0,0.0,3,0.09,0.22,0.09,0.46,0.14,3,0.020168249855999184,0.2311444256666621,0.031175475217395013,0.6329380067243692,0.0845738425355747,1,0.2,0.4,0.0,0.4,0.0
2,2,0.1947093935192252,0.14469778545138637,0.2630748576436786,0.17364471691340544,0.22387324647230436,3,0.0,0.0,0.0,1.0,0.0,2,0.19,0.12,0.28,0.25,0.16,2,0.12460034799816881,0.06414871813342461,0.4350716513633759,0.05331322104189636,0.3228660614631342,2,0.0,0.2,0.4,0.0,0.4
4,4,0.09430754086262678,0.09633240651782711,0.11514310418924406,0.2566869272568577,0.4375300211734442,3,0.0,0.0,0.0,1.0,0.0,3,0.09,0.1,0.03,0.39,0.39,4,0.008014570364568143,0.0114710158424825,0.021578975151496486,0.15830077194363856,0.8006346666978142,4,0.0,0.0,0.0,0.4,0.6
0,2,0.2147131155022396,0.2356901567499623,0.27953308048819187,0.11219651514570197,0.1578671321139043,2,0.0,0.0,1.0,0.0,0.0,1,0.31,0.41,0.14,0.05,0.09,2,0.2143586851169509,0.2684657494846031,0.39386153914159777,0.017453770324598373,0.10586025593225025,2,0.0,0.2,0.8,0.0,0.0
2,2,0.18972774588452698,0.21460328540908055,0.3714075290588008,0.0769124183997645,0.14734902124782714,1,0.0,1.0,0.0,0.0,0.0,1,0.13,0.45,0.19,0.06,0.17,2,0.19110196896645334,0.17179851291825396,0.5439225865417077,0.005579346992519605,0.08759758458106562,2,0.0,0.2,0.6,0.0,0.2
1,1,0.1402612009094654,0.46014502036855115,0.1914320908446261,0.07461898227803107,0.13354270559932635,4,0.0,0.0,0.0,0.0,1.0,1,0.1,0.41,0.29,0.04,0.16,1,0.03801479483113727,0.7968026785614383,0.1428674114281248,0.002530380854862153,0.019784734324437538,0,0.4,0.4,0.2,0.0,0.0
4,4,0.04889345789641916,0.0992603935126943,0.10380739706313746,0.1525563650391025,0.5954823864886467,4,0.0,0.0,0.0,0.0,1.0,4,0.01,0.06,0.03,0.22,0.68,4,0.0007899873534367186,0.005940657002032808,0.009507057335800968,0.025594590493653084,0.9581677078150763,4,0.0,0.2,0.0,0.2,0.6
0,0,0.3654483913462102,0.18610620665889305,0.2520375447952178,0.07705654320441188,0.11935131399526717,0,1.0,0.0,0.0,0.0,0.0,0,0.48,0.22,0.23,0.02,0.05,0,0.48566909449476015,0.09407753349294266,0.3854325118652415,0.0032676161438192153,0.03155324400323601,0,0.6,0.2,0.2,0.0,0.0
4,4,0.1178249671407226,0.2495513245851007,0.13486136676412538,0.1563598222347931,0.34140251927525816,4,0.0,0.0,0.0,0.0,1.0,4,0.01,0.29,0.03,0.08,0.59,4,0.01411205814968773,0.2629026256742149,0.05366017398742768,0.04369552074821712,0.6256296214404528,0,0.2,0.2,0.2,0.2,0.2
3,3,0.07164359949217564,0.060862921203861546,0.08300112597875042,0.5545921614128538,0.22990019191235858,3,0.0,0.0,0.0,1.0,0.0,3,0.05,0.03,0.03,0.74,0.15,3,0.0017651479544150493,0.0014469180600668408,0.0037846627210320694,0.9293253458371306,0.06367792542735586,3,0.0,0.0,0.0,0.8,0.2
0,0,0.3655636319239479,0.08243835542768747,0.332853688779202,0.10564054342208576,0.11350378044707686,2,0.0,0.0,1.0,0.0,0.0,0,0.45,0.01,0.27,0.14,0.13,0,0.4912729111376084,0.014032500265221286,0.4486218023423321,0.017669968033186306,0.028402818221651888,0,0.8,0.0,0.2,0.0,0.0
2,0,0.39848683176415717,0.1001902719147588,0.2824595980406158,0.07729561764224106,0.1415676806382271,0,1.0,0.0,0.0,0.0,0.0,0,0.44,0.1,0.31,0.02,0.13,0,0.5523115316705687,0.015721592560423527,0.4123277582526749,0.002140480036366027,0.017498637479967,2,0.2,0.0,0.4,0.0,0.4
0,0,0.36099405433085674,0.12914720306265665,0.2695395918120396,0.09627679659136607,0.1440423542030808,0,1.0,0.0,0.0,0.0,0.0,0,0.41,0.17,0.26,0.02,0.14,0,0.4971222380721445,0.022002866233472584,0.4319195753745896,0.004745813489282246,0.04420950683051132,0,0.6,0.0,0.4,0.0,0.0
2,0,0.34355449249951375,0.21285442079110858,0.19080385460946517,0.10706969935975608,0.1457175327401564,0,1.0,0.0,0.0,0.0,0.0,0,0.41,0.12,0.33,0.08,0.06,0,0.5231038309043035,0.13050067913034108,0.262087768359799,0.013027753027354842,0.071279968578202,1,0.4,0.6,0.0,0.0,0.0
0,0,0.2915623244670506,0.16888180908088601,0.22412357139677677,0.13610513008427846,0.1793271649710083,0,1.0,0.0,0.0,0.0,0.0,0,0.36,0.1,0.31,0.1,0.13,0,0.44660869071036874,0.06368828833849749,0.3721773357743263,0.029963782546443093,0.08756190263036458,0,0.8,0.0,0.0,0.0,0.2
2,4,0.14856604445143756,0.15850341585266053,0.22849122476982583,0.1617788995194731,0.30266041540660304,2,0.0,0.0,1.0,0.0,0.0,2,0.11,0.08,0.3,0.24,0.27,4,0.06221008988227559,0.059366655510343744,0.33890318260222485,0.038076745385914074,0.5014433266192418,0,0.4,0.0,0.2,0.0,0.4
2,2,0.18949188681631918,0.14208021687801065,0.4496526365390497,0.09288111887363251,0.12589414089298812,2,0.0,0.0,1.0,0.0,0.0,2,0.15,0.22,0.38,0.06,0.19,2,0.21085735930548813,0.08892220105305487,0.613135692615901,0.01612804150303559,0.07095670552252051,2,0.2,0.0,0.6,0.0,0.2
0,4,0.26314804139538067,0.15594749810884342,0.1787244025662195,0.10512101519016193,0.2970590427393944,2,0.0,0.0,1.0,0.0,0.0,0,0.5,0.08,0.22,0.05,0.15,0,0.2737740647626692,0.14530026274551178,0.25053495400740733,0.01511298508764797,0.31527773339676407,4,0.2,0.0,0.0,0.0,0.8
4,4,0.1321941022816948,0.1334367365675144,0.15589864027850814,0.14226261406753832,0.4362079068047444,3,0.0,0.0,0.0,1.0,0.0,4,0.14,0.16,0.09,0.11,0.5,4,0.013077745627010468,0.017240282175232952,0.042692543393748776,0.01159149492781686,0.915397933876191,4,0.0,0.0,0.0,0.0,1.0
0,0,0.3356276691231911,0.08056749493073033,0.26451787028028023,0.137015607373946,0.18227135829185237,0,1.0,0.0,0.0,0.0,0.0,0,0.32,0.02,0.27,0.19,0.2,0,0.4098004303902333,0.013177328410748607,0.3635050207086355,0.024989851138261587,0.1885273693521206,0,0.8,0.0,0.2,0.0,0.0
3,3,0.15444228754325195,0.09657492152904797,0.21295006260725705,0.40141004183191364,0.13462268648852935,3,0.0,0.0,0.0,1.0,0.0,3,0.09,0.06,0.19,0.59,0.07,3,0.04882031156112364,0.010844909591780591,0.13116622275874007,0.7675422464887641,0.041626309599591474,3,0.2,0.0,0.2,0.6,0.0
0,2,0.23626339793285966,0.15546488518958473,0.30864576072496785,0.10315832752087652,0.19646762863171133,4,0.0,0.0,0.0,0.0,1.0,2,0.34,0.16,0.37,0.03,0.1,2,0.2970199101020435,0.059611399724825244,0.49237315636146045,0.009870339841916478,0.14112519396975431,0,0.4,0.0,0.4,0.0,0.2
