True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
1,1,0.1414346761541863,0.48156352099649213,0.15224365379114785,0.08718591635037402,0.13757223270779972,1,0.0,1.0,0.0,0.0,0.0,1,0.09,0.62,0.12,0.01,0.16,1,0.03326050914188808,0.8438291828544128,0.08764509360870429,0.0038374762842682464,0.031427738110726224,1,0.2,0.6,0.2,0.0,0.0
3,3,0.046677820319264984,0.055356810646625565,0.058217490840361805,0.7561472579524824,0.08360062024126536,3,0.0,0.0,0.0,1.0,0.0,3,0.08,0.08,0.0,0.68,0.16,3,5.1616640880329094e-08,5.862633214277263e-08,6.588541666350651e-08,0.9998448837096764,0.000154940161933837,3,0.0,0.0,0.0,1.0,0.0
3,3,0.10385354985472,0.09064300597195982,0.08699635554484797,0.5275633806958774,0.1909437079325948,3,0.0,0.0,0.0,1.0,0.0,3,0.04,0.07,0.03,0.63,0.23,3,0.004529971898414155,0.003925586833051996,0.003539596901247799,0.9527137483234708,0.03529109604381544,3,0.0,0.0,0.0,1.0,0.0
1,4,0.13786799550831738,0.19969293245807596,0.19242662847689712,0.1777363362552634,0.2922761073014461,4,0.0,0.0,0.0,0.0,1.0,2,0.16,0.19,0.26,0.16,0.23,4,0.04818357250690624,0.1534655762963882,0.21689070516927939,0.06267481686930866,0.5187853291581179,1,0.0,0.6,0.2,0.0,0.2
0,2,0.24926516173484695,0.15643442509845198,0.2985088278170796,0.11410782025939015,0.1816837650902313,4,0.0,0.0,0.0,0.0,1.0,0,0.38,0.14,0.29,0.05,0.14,2,0.3296819099708876,0.06422318634758138,0.47787931475131407,0.008837449605145218,0.11937813932507156,0,0.6,0.0,0.4,0.0,0.0
0,0,0.602855237191809,0.05299031675121452,0.27699535402245673,0.02497585988271461,0.04218323215180498,0,1.0,0.0,0.0,0.0,0.0,0,0.71,0.04,0.24,0.01,0.0,0,0.6789579743009796,0.003927955061326285,0.3149661778077167,7.73127755816438e-05,0.0020705800543961137,2,0.4,0.0,0.6,0.0,0.0
3,3,0.051454793357990164,0.10565576519636591,0.0849808005082566,0.65158695130632,0.10632168963106738,3,0.0,0.0,0.0,1.0,0.0,3,0.05,0.09,0.11,0.61,0.14,3,4.1852915765979715e-07,7.330792215045436e-07,6.726310183952459e-07,0.9997361234683942,0.00026205229220802387,3,0.0,0.2,0.0,0.8,0.0
4,4,0.1349980478879809,0.27886930805119564,0.11701956447512316,0.09631077523935319,0.37280230434634726,1,0.0,1.0,0.0,0.0,0.0,4,0.08,0.32,0.11,0.04,0.45,4,0.02705783791619135,0.3652585647544269,0.0739016320069974,0.005932549194209554,0.5278494161281749,4,0.0,0.0,0.0,0.0,1.0
1,1,0.10189904672565098,0.3033051494777171,0.1351259760049769,0.15938925676861168,0.3002805710230434,4,0.0,0.0,0.0,0.0,1.0,1,0.1,0.37,0.18,0.06,0.29,4,0.012188277379621163,0.22483379944240212,0.055359565392268995,0.031109553135396005,0.6765088046503119,4,0.2,0.2,0.0,0.0,0.6
0,0,0.3592335234566669,0.2056690153938387,0.23378354237847637,0.08396279507748645,0.11735112369353165,2,0.0,0.0,1.0,0.0,0.0,0,0.4,0.18,0.3,0.04,0.08,0,0.5527454436464927,0.07430294778567713,0.3537165588326258,0.0020650564426872983,0.017169993292517192,0,0.6,0.2,0.2,0.0,0.0
4,4,0.12868457587015403,0.21148735616790493,0.1732343967082509,0.15943283523710916,0.327160836016581,0,1.0,0.0,0.0,0.0,0.0,4,0.11,0.23,0.13,0.1,0.43,4,0.048575943407485625,0.16048098477921385,0.13300577587604717,0.0782709596123049,0.5796663363249484,4,0.2,0.2,0.0,0.2,0.4
2,0,0.5093436411358884,0.043504395218628616,0.37139239609679525,0.03754121538909134,0.03821835215959649,2,0.0,0.0,1.0,0.0,0.0,0,0.39,0.13,0.39,0.01,0.08,0,0.591841960331934,0.004781070473604718,0.40094424663732786,0.0005296242250883991,0.001903098332045468,0,0.6,0.0,0.4,0.0,0.0
0,0,0.5219383572288463,0.1038591171198851,0.20883173760747162,0.05836887809424425,0.10700190994955273,4,0.0,0.0,0.0,0.0,1.0,0,0.55,0.08,0.23,0.03,0.11,0,0.6631884227656276,0.01752234960480581,0.3128859685499898,0.0006460611913188124,0.005757197888257865,0,0.6,0.2,0.2,0.0,0.0
