True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
3,3,0.09186676669330388,0.10880709280479758,0.12079888370851234,0.4599805076286265,0.21854674916475975,3,0.0,0.0,0.0,1.0,0.0,3,0.1,0.1,0.16,0.49,0.15,3,0.006974975411206964,0.011865701897698637,0.017632827313335535,0.8458576873523908,0.1176688080253682,3,0.0,0.0,0.0,1.0,0.0
0,0,0.5173988433945605,0.1024783850282725,0.1989794894817089,0.06037997444988484,0.1207633076455731,4,0.0,0.0,0.0,0.0,1.0,0,0.56,0.09,0.28,0.03,0.04,0,0.6658166875204008,0.012651599129026598,0.3106469035760465,0.0007251915093588807,0.010159618265167383,0,0.4,0.2,0.4,0.0,0.0
2,2,0.30078065139453874,0.1212720627032201,0.31637886843103935,0.09657142943837821,0.16499698803282356,0,1.0,0.0,0.0,0.0,0.0,0,0.47,0.04,0.38,0.05,0.06,0,0.45594588669892566,0.026276978154094174,0.45527778615035275,0.003488503368197,0.05901084562843,0,0.6,0.0,0.4,0.0,0.0
3,3,0.13021769991254234,0.09954351687084287,0.1395931234396559,0.4716435203063594,0.15900213947059952,3,0.0,0.0,0.0,1.0,0.0,3,0.11,0.08,0.14,0.49,0.18,3,0.009815123794921714,0.00351881418751593,0.009768734041143052,0.9584601868747841,0.01843714110163548,3,0.0,0.0,0.0,1.0,0.0
4,4,0.17056286285267044,0.12626748325611298,0.16251846744893206,0.1171832256584994,0.42346796078378507,4,0.0,0.0,0.0,0.0,1.0,4,0.12,0.17,0.1,0.1,0.51,4,0.055598154617728164,0.020424453782580072,0.09255289526664197,0.010004255960975966,0.821420240372074,4,0.2,0.2,0.2,0.0,0.4
4,4,0.15112424331940605,0.16133667992895123,0.16912145109753254,0.2501269170972602,0.2682907085568501,4,0.0,0.0,0.0,0.0,1.0,4,0.03,0.13,0.1,0.23,0.51,4,0.06258046007983882,0.06608272030309893,0.143807137460745,0.3095634984884133,0.4179661836679037,3,0.2,0.0,0.0,0.6,0.2
3,1,0.11858446584823433,0.26700575425770595,0.11636672337986612,0.2585061822512956,0.239536874262898,1,0.0,1.0,0.0,0.0,0.0,1,0.04,0.39,0.07,0.32,0.18,1,0.011440505481700391,0.49196042062711304,0.02496792862094459,0.28943659849161585,0.18219454677862612,1,0.2,0.8,0.0,0.0,0.0
1,1,0.10468656436055773,0.3369438867821863,0.22628201542761445,0.13794951314892412,0.19413802028071753,1,0.0,1.0,0.0,0.0,0.0,1,0.08,0.53,0.16,0.1,0.13,1,0.03029447419541629,0.6303507418602977,0.24656880404681059,0.012779061715967151,0.08000691818150805,1,0.0,0.8,0.2,0.0,0.0
3,3,0.024442418740085934,0.027771896684682662,0.03018881533343744,0.8764345981875075,0.04116227105428642,3,0.0,0.0,0.0,1.0,0.0,3,0.02,0.05,0.01,0.89,0.03,3,2.48607758639466e-10,2.6857555117646145e-10,2.8489821257194405e-10,0.9999902755759025,9.723622016017144e-06,3,0.0,0.0,0.0,1.0,0.0
1,1,0.09457439279410612,0.3968369685463641,0.10324035541219942,0.15062542661417083,0.2547228566331595,4,0.0,0.0,0.0,0.0,1.0,1,0.1,0.44,0.1,0.12,0.24,1,0.009092069009378052,0.7602362871108372,0.022911170264542192,0.03237318501743447,0.1753872885978078,1,0.0,0.6,0.0,0.2,0.2
0,0,0.4936342117202736,0.03305905786128461,0.4086992696219619,0.025359552731041363,0.03924790806543844,0,1.0,0.0,0.0,0.0,0.0,0,0.51,0.08,0.33,0.02,0.06,0,0.5447812948906263,0.0007971449006998967,0.4521093142512936,0.00011830647500876065,0.0021939394823711615,2,0.4,0.0,0.6,0.0,0.0
1,1,0.11994880818001151,0.4438739990649506,0.14835058324516467,0.12031946388917729,0.1675071456206959,1,0.0,1.0,0.0,0.0,0.0,1,0.09,0.58,0.14,0.05,0.14,1,0.013967158614632139,0.9142259515192245,0.03330622415712514,0.007169034963172469,0.03133163074584587,1,0.0,0.8,0.0,0.0,0.2
2,2,0.3589782413709253,0.05882269027038733,0.42350196084372155,0.08144121793651199,0.07725588957845375,2,0.0,0.0,1.0,0.0,0.0,2,0.38,0.04,0.4,0.14,0.04,0,0.4892741970034807,0.0024550610101379436,0.4985644452040507,0.001986792375058613,0.00771950440727198,0,0.6,0.0,0.4,0.0,0.0
4,1,0.11168282220287205,0.3161282244498533,0.1390342659698022,0.13818148970525887,0.2949731976722135,4,0.0,0.0,0.0,0.0,1.0,1,0.09,0.47,0.09,0.08,0.27,1,0.017454925632516976,0.5121465684746761,0.06660676498294849,0.01826538616913061,0.38552635474072816,1,0.0,0.8,0.0,0.0,0.2
2,0,0.6163498284033326,0.06716230260182998,0.1696318629482193,0.04363883694261032,0.10321716910400765,2,0.0,0.0,1.0,0.0,0.0,0,0.61,0.04,0.27,0.01,0.07,0,0.7072031831873893,0.006665598150744412,0.2728623815579352,0.0003978979458686065,0.012870939158062616,0,0.4,0.0,0.4,0.0,0.2
0,2,0.22814018623562557,0.23051655972700802,0.26186659076783153,0.11808962400997448,0.1613870392595603,0,1.0,0.0,0.0,0.0,0.0,0,0.38,0.28,0.25,0.02,0.07,2,0.34200644187354673,0.1766253618662617,0.38352195007946094,0.01490598314661317,0.08294026303411738,2,0.2,0.0,0.8,0.0,0.0
1,1,0.14976435107788272,0.30717787479124375,0.1923750987442605,0.09347191715929465,0.2572107582273183,1,0.0,1.0,0.0,0.0,0.0,1,0.07,0.46,0.17,0.08,0.22,1,0.04679171690315365,0.5147821057642249,0.18829592395694375,0.009711199727086957,0.2404190536485909,1,0.0,0.4,0.4,0.0,0.2
0,0,0.4173770897169958,0.06908803153874452,0.2889611885520159,0.06166334281672996,0.16291034737551371,0,1.0,0.0,0.0,0.0,0.0,0,0.53,0.09,0.31,0.0,0.07,0,0.552506454612495,0.0037072157478767773,0.4014307938800639,0.0007870721571890057,0.041568463602375205,2,0.2,0.0,0.4,0.0,0.4
1,1,0.0389308001137749,0.5295907025727375,0.12076731954899035,0.06752705261448547,0.24318412515001167,1,0.0,1.0,0.0,0.0,0.0,1,0.07,0.5,0.14,0.04,0.25,1,0.0011571100752539069,0.9150462624044995,0.016398625199682576,0.0007184450017813464,0.06667955731878296,1,0.0,0.6,0.2,0.0,0.2
2,0,0.4848338444239044,0.04168716378431989,0.361004549064157,0.0527032824361732,0.05977116029144527,0,1.0,0.0,0.0,0.0,0.0,0,0.58,0.05,0.26,0.05,0.06,0,0.5993165825820013,0.0006653120225823197,0.39652982878104254,0.00046792623667903273,0.003020350377694781,0,0.6,0.0,0.4,0.0,0.0
1,1,0.06338289382793895,0.7208020404650589,0.08512364304796087,0.0475098934161671,0.08318152924287414,1,0.0,1.0,0.0,0.0,0.0,1,0.16,0.61,0.08,0.04,0.11,1,0.0005678634544737628,0.9949708336578703,0.0034465987881124763,5.2707693026117574e-05,0.0009619964065174346,1,0.0,1.0,0.0,0.0,0.0
3,3,0.10485954067064189,0.11813345947443815,0.13335527759530083,0.46333638905876867,0.18031533320085058,3,0.0,0.0,0.0,1.0,0.0,3,0.04,0.07,0.08,0.67,0.14,3,0.01055059112440333,0.01477114443341176,0.020806468524182723,0.910628093539232,0.043243702378769795,3,0.0,0.0,0.0,1.0,0.0
2,4,0.15382715084299314,0.2205274641755779,0.15750909850478267,0.19646104388918853,0.27167524258745784,4,0.0,0.0,0.0,0.0,1.0,1,0.15,0.32,0.18,0.12,0.23,4,0.06097233836846807,0.15673957284617915,0.1285986763175259,0.1150083122163544,0.5386811002514726,4,0.0,0.0,0.2,0.0,0.8
0,0,0.3522966493272751,0.10789385283487239,0.2547177535795104,0.10937460846296095,0.17571713579538112,2,0.0,0.0,1.0,0.0,0.0,2,0.36,0.09,0.38,0.04,0.13,0,0.5206664430835884,0.01568311624452181,0.39383543449867725,0.009345892472948565,0.06046911370026369,0,0.6,0.0,0.4,0.0,0.0
1,1,0.141602716415256,0.3087943607297103,0.2647416665194916,0.1288462604710998,0.15601499586444229,1,0.0,1.0,0.0,0.0,0.0,1,0.09,0.35,0.28,0.13,0.15,2,0.08718916850946934,0.3415659711546522,0.46589919462060625,0.027592887620317388,0.07775277809495514,1,0.0,0.8,0.2,0.0,0.0
0,0,0.3937128199076235,0.10388950181275994,0.34761404740999874,0.05191617485894571,0.1028674560106719,0,1.0,0.0,0.0,0.0,0.0,0,0.48,0.1,0.38,0.02,0.02,0,0.49902524761930667,0.005586200189033513,0.4853349077635281,0.00017442572759233818,0.009879218700539434,0,0.8,0.0,0.0,0.0,0.2
4,4,0.21060911233034083,0.16702248081523102,0.18565919604781808,0.10817706203576469,0.3285321487708453,4,0.0,0.0,0.0,0.0,1.0,0,0.31,0.22,0.15,0.05,0.27,4,0.17384273678298015,0.06403962515192534,0.21518975222022935,0.007807869583949423,0.5391200162609157,2,0.2,0.2,0.4,0.0,0.2
3,3,0.06066738311345702,0.06517215836830718,0.045567449019334384,0.7637701301484232,0.06482287935047805,3,0.0,0.0,0.0,1.0,0.0,3,0.09,0.07,0.13,0.58,0.13,3,6.032684042298039e-08,7.008280127987802e-08,4.782363843905998e-08,0.9999475916368338,5.2230129886172774e-05,3,0.0,0.0,0.0,1.0,0.0
3,4,0.044572297700789236,0.21077301164222537,0.11850856464545415,0.30726642864507697,0.31887969736645433,3,0.0,0.0,0.0,1.0,0.0,3,0.05,0.24,0.09,0.4,0.22,3,0.0019430685362558364,0.117122728488588,0.022464278293153644,0.6360118702746518,0.22245805440735125,1,0.0,0.4,0.2,0.2,0.2
2,0,0.40339980617294935,0.0820781248639305,0.33156955633478485,0.08363538366348788,0.09931712896484758,2,0.0,0.0,1.0,0.0,0.0,0,0.49,0.07,0.34,0.02,0.08,0,0.5173945755593096,0.0035404213300171553,0.4681043345207551,0.001970054412378348,0.008990614177539406,2,0.4,0.0,0.6,0.0,0.0
