True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4
3,3,0.11187107998720305,0.13804514282268898,0.16723132884991632,0.36763743179118014,0.2152150165490114,3,0.0,0.0,0.0,1.0,0.0,3,0.04,0.1,0.1,0.57,0.19,3,0.018096714535243728,0.038359760710888126,0.10018772848546943,0.6851677456880382,0.1581880505803604,3,0.0,0.0,0.0,0.8,0.2
2,2,0.23017351303074116,0.1397327070538141,0.39326578739523443,0.10385849911542461,0.1329694934047856,2,0.0,0.0,1.0,0.0,0.0,2,0.17,0.18,0.4,0.05,0.2,2,0.32485569624024485,0.06254845595949919,0.5516203690896821,0.011916706531051967,0.04905877217952162,2,0.2,0.2,0.6,0.0,0.0
4,4,0.1476571299017337,0.23584652101806378,0.18603426923367006,0.1743360512332107,0.2561260286133218,1,0.0,1.0,0.0,0.0,0.0,1,0.05,0.36,0.13,0.13,0.33,4,0.04823280598599808,0.2738445332124246,0.18782270523575267,0.07413737340979404,0.4159625821560306,1,0.2,0.4,0.2,0.0,0.2
0,1,0.26849211413590673,0.27069623012701904,0.17159349122649256,0.1000316587349497,0.18918650577563198,1,0.0,1.0,0.0,0.0,0.0,1,0.16,0.46,0.16,0.08,0.14,1,0.19890423100561727,0.421980315963075,0.20219978614334005,0.01610548326479645,0.1608101836231714,0,0.4,0.2,0.2,0.0,0.2
1,1,0.09805342229717734,0.3504538425689279,0.22307614688851893,0.12292748897805725,0.2054890992673186,1,0.0,1.0,0.0,0.0,0.0,1,0.09,0.44,0.16,0.12,0.19,1,0.01987566813290324,0.6821662773616398,0.20364404402781874,0.010684725318017802,0.08362928515962058,1,0.0,0.8,0.2,0.0,0.0
3,3,0.05664775489811942,0.07480730508963777,0.07812067587833105,0.677346528334539,0.11307773579937282,3,0.0,0.0,0.0,1.0,0.0,3,0.01,0.04,0.03,0.81,0.11,3,0.00029285846147846114,0.0024151038639596786,0.0032339105058243477,0.9916585922326209,0.002399534936116818,3,0.0,0.0,0.0,1.0,0.0
3,3,0.1438508425289893,0.16165831681444476,0.16014129166221278,0.3646193185474587,0.1697302304468944,4,0.0,0.0,0.0,0.0,1.0,4,0.09,0.15,0.18,0.28,0.3,3,0.017913870915337915,0.018439010238887582,0.03378900033083601,0.9079347102787817,0.021923408236156915,3,0.0,0.0,0.0,0.8,0.2
1,4,0.11379470371362957,0.28334675275791765,0.1288386652244354,0.15521614345154727,0.3188037348524701,1,0.0,1.0,0.0,0.0,0.0,4,0.08,0.25,0.08,0.06,0.53,4,0.01689198740282041,0.20874945766227535,0.04622039808097019,0.0829543951118191,0.6451837617421151,1,0.2,0.4,0.0,0.0,0.4
2,0,0.3331409645687514,0.1283931493338928,0.250034993944679,0.08006789396329198,0.2083629981893849,2,0.0,0.0,1.0,0.0,0.0,0,0.38,0.1,0.26,0.09,0.17,0,0.4247701552747691,0.033483759658594646,0.3499541768610058,0.0026493229361077646,0.1891425852695227,0,0.6,0.2,0.0,0.0,0.2
1,1,0.10287670065842222,0.3561590947482697,0.17011931226879767,0.145579556976904,0.22526533534760662,4,0.0,0.0,0.0,0.0,1.0,1,0.07,0.49,0.1,0.06,0.28,1,0.019275419024967648,0.6268717476548401,0.1458054546888772,0.041807841878390525,0.1662395367529246,1,0.0,1.0,0.0,0.0,0.0
